date,home_team,away_team,FTHG_RA,FTAG_RA,HTHG_RA,HTAG_RA,HS_RA,AS_RA,HST_RA,AST_RA,HC_RA,AC_RA,HR_RA,AR_RA,B365H_RA,B365A_RA,BWH_RA,BWA_RA,PSH_RA,PSA_RA,WHH_RA,WHA_RA,MaxH_RA,MaxA_RA,AvgH_RA,AvgA_RA,B365AHH_RA,B365AHA_RA,PAHH_RA,PAHA_RA,MaxAHH_RA,MaxAHA_RA,AvgAHH_RA,AvgAHA_RA,B365CH_RA,B365CA_RA,BWCH_RA,BWCA_RA,PSCH_RA,PSCA_RA,WHCH_RA,WHCA_RA,MaxCH_RA,MaxCA_RA,AvgCH_RA,AvgCA_RA,B365CAHH_RA,B365CAHA_RA,PCAHH_RA,PCAHA_RA,MaxCAHH_RA,MaxCAHA_RA,AvgCAHH_RA,AvgCAHA_RA,B365D_RA_HomeTeam,B365D_RA_AwayTeam,BWD_RA_HomeTeam,BWD_RA_AwayTeam,PSD_RA_HomeTeam,PSD_RA_AwayTeam,WHD_RA_HomeTeam,WHD_RA_AwayTeam,MaxD_RA_HomeTeam,MaxD_RA_AwayTeam,AvgD_RA_HomeTeam,AvgD_RA_AwayTeam,B365CD_RA_HomeTeam,B365CD_RA_AwayTeam,BWCD_RA_HomeTeam,BWCD_RA_AwayTeam,PSCD_RA_HomeTeam,PSCD_RA_AwayTeam,WHCD_RA_HomeTeam,WHCD_RA_AwayTeam,MaxCD_RA_HomeTeam,MaxCD_RA_AwayTeam,AvgCD_RA_HomeTeam,AvgCD_RA_AwayTeam,FTR
1/12/2024 13:30,Man United,Everton,1.6,0.6,0.6,0.4,15.2,16.4,5.4,5.4,4.4,6.8,0,0,1.92,2.846,1.916,2.82,1.942,2.886,1.93,2.834,1.974,2.942,1.928,2.854,1.986,1.964,2.02,1.996,2.022,2.004,1.982,1.96,1.866,2.786,1.9,2.84,1.914,2.894,1.906,2.85,1.95,3.014,1.898,2.874,1.874,1.976,1.912,1.974,1.934,2.004,1.88,1.956,4.19,3.35,4.24,3.4,4.3,3.438,4.19,3.42,4.524,3.582,4.268,3.43,4.26,3.35,4.21,3.32,4.312,3.41,4.18,3.36,4.434,3.536,4.262,3.39,H
1/12/2024 13:30,Chelsea,Aston Villa,1.4,1.4,0.4,0.6,14.8,14.6,4.4,4.2,6.8,8.6,0,0.2,2.694,3.274,2.676,3.258,2.724,3.336,2.658,3.41,2.766,3.534,2.684,3.326,1.948,1.922,1.956,1.954,1.986,1.966,1.928,1.912,2.558,3.206,2.668,3.16,2.682,3.422,2.628,3.27,2.822,3.482,2.692,3.29,1.942,1.914,1.948,1.928,2.002,1.95,1.942,1.894,4.016,4.13,4.06,4.12,4.188,4.216,4.086,4.1,4.386,4.374,4.146,4.182,4.036,3.95,3.996,3.96,4.096,4.042,4.046,3.92,4.254,4.12,4.082,3.992,H
1/12/2024 16:00,Liverpool,Man City,2.2,1,0.8,0.6,15,20,6.6,6,5.2,10.6,0,0,1.722,1.444,1.738,1.458,1.722,1.448,1.736,1.46,1.766,1.482,1.722,1.45,2.004,1.944,2.004,1.946,2.066,1.974,1.996,1.922,1.822,1.442,1.842,1.458,1.842,1.466,1.822,1.436,1.89,1.49,1.834,1.446,1.968,2.02,1.972,2.03,2.004,2.046,1.934,1.968,4.67,5.83,4.82,6.01,4.93,6.292,4.666,5.666,5.196,6.644,4.876,6.082,4.576,5.64,4.696,5.93,4.9,5.962,4.626,5.6,5.07,6.33,4.768,5.888,H
3/12/2024 19:30,Ipswich,Crystal Palace,1.4,1.2,1,0.6,10.2,15,3.8,5.6,4.4,4.8,0.4,0.2,5.2,3.576,5.31,3.51,5.436,3.702,5.53,3.6,5.752,3.75,5.392,3.602,1.964,1.962,1.978,1.978,2.01,1.99,1.942,1.938,5.26,3.62,5.384,3.6,5.66,3.718,5.72,3.79,6.086,3.922,5.582,3.662,2.05,1.92,2.04,1.922,2.076,1.956,2.018,1.91,4.426,3.7,4.49,3.68,4.586,3.668,4.45,3.72,4.79,3.966,4.536,3.704,4.5,3.55,4.47,3.54,4.512,3.596,4.42,3.55,4.744,3.732,4.5,3.592,A
3/12/2024 20:15,Leicester,West Ham,0.8,1.2,0.4,0.6,9.6,10.8,3.2,4.4,4.6,4.8,0,0.2,4.77,4.286,4.94,4.164,5.184,4.446,5.1,4.386,5.384,4.578,5.052,4.36,1.918,1.938,1.93,1.958,1.946,1.966,1.894,1.924,5.156,4.49,5.154,4.44,5.494,4.698,5.5,4.62,5.866,4.95,5.396,4.622,1.882,1.916,1.898,1.924,1.942,1.944,1.868,1.892,4.25,3.93,4.18,3.93,4.286,4.026,4.14,3.93,4.45,4.214,4.266,3.99,4.386,3.96,4.32,3.98,4.394,4.062,4.24,3.98,4.53,4.194,4.354,4.038,H
4/12/2024 19:30,Southampton,Chelsea,0.8,1.8,0.2,0.8,8,15.8,2.2,5.6,4.4,6.2,0,0,8.376,2.034,8.55,2.076,9.124,2.048,8.964,2.044,10.3,2.096,9.066,2.048,1.926,1.952,1.914,1.952,1.956,1.986,1.898,1.932,7.486,2.058,7.97,2.112,9.396,2.122,8.64,2.048,10.03,2.176,8.72,2.11,1.964,1.93,1.946,1.938,1.998,1.98,1.936,1.912,5.58,4.016,5.94,4.04,6.062,4.154,5.51,4.06,6.532,4.318,5.902,4.11,5.4,3.97,5.69,3.95,5.838,4.03,5.34,3.98,6.066,4.194,5.658,4.008,A
4/12/2024 19:30,Newcastle,Liverpool,1.2,2.2,0.4,0.8,11.2,16.8,3,7,6,6.4,0,0,2.89,1.818,2.862,1.826,2.944,1.814,2.846,1.826,2.98,1.86,2.888,1.814,1.92,1.968,1.926,1.966,1.962,2.022,1.902,1.952,2.85,1.888,2.874,1.906,2.962,1.91,2.914,1.898,3.048,1.982,2.906,1.908,1.948,2.002,1.952,2.002,1.976,2.036,1.92,1.974,3.896,4.57,3.8,4.73,3.886,4.788,3.82,4.52,4.138,5.018,3.878,4.738,3.85,4.47,3.83,4.57,3.852,4.772,3.81,4.48,4.014,4.94,3.86,4.63,D
4/12/2024 19:30,Everton,Wolves,0.2,2.4,0,0.6,15.8,10.6,4.2,5,5.6,3,0,0,3.446,3.392,3.49,3.43,3.506,3.546,3.434,3.45,3.62,3.758,3.468,3.494,1.994,1.934,2.02,1.962,2.034,1.982,1.988,1.936,3.356,3.628,3.32,3.71,3.478,3.768,3.33,3.722,3.576,3.904,3.4,3.716,1.986,1.992,1.98,2,2.01,2.038,1.954,1.97,3.53,3.85,3.62,3.806,3.624,3.846,3.606,3.81,3.782,4.062,3.612,3.852,3.47,3.862,3.46,3.836,3.538,3.882,3.5,3.796,3.666,4.046,3.514,3.882,H
4/12/2024 19:30,Man City,Nott'm Forest,0.6,1.6,0.4,0.6,17.2,13.4,5,3.8,7.8,6.2,0,0,1.838,3.59,1.844,3.546,1.88,3.56,1.874,3.676,1.924,3.78,1.862,3.58,1.978,1.968,1.988,1.98,2.012,2.006,1.958,1.95,1.876,3.27,1.882,3.386,1.91,3.584,1.89,3.5,1.956,3.682,1.876,3.482,1.976,2.004,1.984,2.016,2.006,2.046,1.936,1.988,5.35,3.73,5.61,3.77,5.86,3.786,5.286,3.71,6.204,3.982,5.652,3.788,5.3,3.79,5.57,3.73,5.622,3.788,5.22,3.69,5.92,3.894,5.544,3.766,H
4/12/2024 20:15,Arsenal,Man United,2.2,2,1.6,1,13.4,12.8,4.2,4.2,5.6,3,0,0,1.966,1.886,1.942,1.878,1.992,1.908,1.958,1.896,2.016,1.936,1.966,1.894,1.916,2.006,1.93,2.024,1.94,2.028,1.896,1.988,1.894,1.856,1.884,1.88,1.922,1.904,1.91,1.89,1.956,1.938,1.894,1.884,1.994,1.934,2.004,1.958,2.034,1.986,1.964,1.922,3.93,4.19,4.02,4.3,4.082,4.298,3.92,4.216,4.242,4.524,4.04,4.278,3.91,4.22,3.94,4.19,4.038,4.244,3.9,4.14,4.15,4.384,3.986,4.218,H
4/12/2024 20:15,Aston Villa,Brentford,0.8,2.4,0.4,1.4,13.8,11.8,4,5,7.2,4.6,0,0.2,3.614,2.436,3.554,2.442,3.668,2.494,3.714,2.47,3.878,2.544,3.65,2.464,1.984,1.83,1.996,1.84,2.01,1.866,1.95,1.82,3.546,2.514,3.5,2.496,3.764,2.572,3.66,2.514,3.852,2.612,3.644,2.524,1.96,1.918,1.958,1.928,1.992,1.95,1.932,1.894,4.25,3.826,4.24,3.78,4.376,3.87,4.22,3.8,4.502,4.004,4.324,3.848,4.07,3.846,4.08,3.76,4.164,3.846,4.02,3.8,4.28,3.976,4.12,3.838,H
5/12/2024 19:30,Fulham,Brighton,1.4,1.6,0.4,0.8,16.2,14,6.2,4.8,7.8,4.6,0.2,0.2,2.58,3.48,2.658,3.39,2.638,3.512,2.658,3.55,2.71,3.64,2.626,3.47,1.91,1.918,1.918,1.952,1.95,1.968,1.912,1.924,2.332,3.462,2.39,3.36,2.454,3.574,2.374,3.494,2.486,3.76,2.404,3.48,1.97,1.97,1.974,1.974,1.988,2.022,1.932,1.96,3.79,4.46,3.726,4.486,3.802,4.602,3.72,4.36,3.972,4.776,3.804,4.56,3.796,4.486,3.74,4.516,3.782,4.726,3.786,4.44,3.994,4.924,3.794,4.616,H
5/12/2024 20:15,Bournemouth,Tottenham,2,2,1,0.4,13.8,12.2,5,4.8,5,7.2,0,0,3.36,2.538,3.36,2.434,3.386,2.592,3.42,2.504,3.47,2.652,3.372,2.536,1.97,1.898,1.972,1.912,2.01,1.93,1.956,1.882,3.532,2.804,3.486,2.764,3.708,2.778,3.556,2.904,3.788,2.952,3.578,2.802,1.904,1.936,1.93,1.936,1.944,1.962,1.898,1.9,3.76,4.75,3.84,4.756,3.852,4.866,3.786,4.74,3.992,5.1,3.846,4.832,3.74,4.74,3.74,4.78,3.8,4.814,3.78,4.7,3.944,5.132,3.798,4.824,H
7/12/2024 15:00,Brentford,Newcastle,1.8,1.6,1,0.4,9.6,12.4,3.4,3.6,4.6,6.2,0.2,0,2.972,2.89,2.946,2.902,3.052,2.946,2.97,2.912,3.108,3.02,2.978,2.912,1.84,1.908,1.85,1.912,1.872,1.954,1.826,1.89,3.18,2.75,3.086,2.754,3.248,2.84,3.134,2.834,3.3,2.984,3.17,2.8,1.964,1.946,1.972,1.954,1.99,1.97,1.932,1.914,3.71,3.83,3.74,3.8,3.782,3.824,3.76,3.78,3.966,4.096,3.796,3.834,3.806,3.76,3.74,3.75,3.86,3.794,3.76,3.71,3.97,3.95,3.828,3.79,H
7/12/2024 15:00,Crystal Palace,Man City,1.2,1,0.4,0.6,14.8,16.2,5,4.8,4.6,7,0.2,0,3.266,1.888,3.19,1.894,3.37,1.932,3.276,1.922,3.418,1.98,3.284,1.914,1.964,2.004,1.984,2.016,1.996,2.036,1.94,1.982,3.35,1.91,3.32,1.922,3.422,1.948,3.49,1.926,3.592,1.998,3.374,1.916,1.926,1.966,1.926,1.966,1.962,2.012,1.912,1.932,3.58,4.3,3.56,4.46,3.554,4.562,3.58,4.386,3.848,4.704,3.584,4.506,3.43,4.45,3.41,4.62,3.48,4.698,3.43,4.52,3.612,4.896,3.47,4.666,D
7/12/2024 15:00,Aston Villa,Southampton,1.2,1,1,0.4,14.2,8.2,4.4,2.6,7.4,5.2,0,0.2,3.604,6.676,3.536,6.35,3.656,6.762,3.704,6.364,3.866,6.9,3.638,6.536,2.018,1.926,2.028,1.92,2.046,1.956,1.984,1.898,3.53,6.186,3.486,5.97,3.742,6.61,3.64,6.14,3.846,6.91,3.62,6.356,1.922,1.98,1.922,1.974,1.952,2.01,1.896,1.948,4.22,4.63,4.26,4.84,4.358,4.84,4.24,4.71,4.524,5.132,4.332,4.842,4.09,4.6,4.1,4.79,4.216,4.928,4.04,4.64,4.32,5.066,4.156,4.812,H
7/12/2024 17:30,Man United,Nott'm Forest,1.8,1,1,0.4,10.2,11.8,3.6,3.4,2,5.2,0,0,2.826,4.91,2.718,4.666,2.844,4.726,2.836,4.9,2.9,5.09,2.812,4.748,1.976,1.924,1.996,1.932,2,1.962,1.958,1.908,2.686,4.68,2.8,4.596,2.802,5.096,2.86,5.01,2.996,5.276,2.826,4.86,1.938,1.996,1.954,2.002,1.99,2.028,1.924,1.968,4.34,4.02,4.47,4.17,4.526,4.198,4.386,4.05,4.728,4.392,4.482,4.166,4.336,4.16,4.43,4.22,4.478,4.284,4.32,4.13,4.646,4.374,4.448,4.224,A
8/12/2024 14:00,Fulham,Arsenal,1.8,2.2,0.6,1.2,14.6,14.4,6,4.8,8.4,8,0.2,0,2.524,1.754,2.608,1.746,2.586,1.774,2.594,1.756,2.658,1.806,2.572,1.76,1.956,1.954,1.954,1.962,1.984,1.976,1.942,1.93,2.316,1.744,2.38,1.722,2.436,1.764,2.37,1.738,2.484,1.79,2.398,1.732,1.962,2.018,1.968,2.026,1.982,2.05,1.932,1.976,3.86,4.18,3.786,4.26,3.864,4.376,3.8,4.16,4.046,4.524,3.86,4.312,3.836,4.116,3.78,4.24,3.84,4.324,3.826,4.16,4.03,4.466,3.834,4.278,D
8/12/2024 14:00,Ipswich,Bournemouth,0.8,2,0.6,1.2,9.8,15.8,3.2,6,4.2,4.6,0.2,0,4.85,3.126,4.96,3.12,5.078,3.114,5.23,3.144,5.372,3.2,5.038,3.108,1.918,1.97,1.934,1.97,1.964,2.01,1.9,1.954,4.95,3.086,5.024,3.06,5.292,3.242,5.38,3.13,5.678,3.342,5.222,3.15,2.018,1.916,2.012,1.94,2.052,1.962,1.992,1.91,4.24,3.73,4.31,3.84,4.398,3.836,4.27,3.786,4.618,3.996,4.356,3.836,4.34,3.76,4.3,3.71,4.358,3.8,4.24,3.74,4.578,3.946,4.34,3.794,A
8/12/2024 14:00,Leicester,Brighton,1.2,1.4,0.4,0.6,9,12.8,4.2,4.2,4,4,0,0.2,4.75,3.732,4.92,3.646,5.146,3.768,5.056,3.8,5.334,3.912,5.014,3.726,1.914,1.88,1.916,1.9,1.94,1.92,1.886,1.874,5.18,3.672,5.154,3.58,5.488,3.798,5.5,3.704,5.878,4,5.402,3.698,1.902,1.972,1.9,1.978,1.95,2.024,1.876,1.962,4.27,4.28,4.21,4.34,4.302,4.472,4.18,4.26,4.494,4.64,4.29,4.426,4.406,4.34,4.34,4.35,4.414,4.574,4.26,4.3,4.554,4.75,4.378,4.458,D
8/12/2024 16:30,Tottenham,Chelsea,2,2.4,0.4,1.2,12.4,17.6,5,6.8,7.4,6.2,0,0,2.662,1.954,2.542,1.982,2.714,1.964,2.618,1.954,2.776,2.006,2.65,1.964,1.898,1.946,1.914,1.946,1.928,1.976,1.88,1.93,3.022,1.968,2.978,2.02,3,2.024,3.142,1.954,3.198,2.086,3.026,2.016,1.942,1.9,1.938,1.9,1.97,1.948,1.904,1.888,4.7,4.2,4.756,4.34,4.854,4.442,4.72,4.32,5.098,4.632,4.822,4.386,4.74,4.23,4.75,4.33,4.814,4.414,4.66,4.24,5.134,4.53,4.812,4.346,A
9/12/2024 20:00,West Ham,Wolves,1,2,0.6,0.6,14.6,9,5.8,4,5.4,2.6,0.2,0,4.186,3.192,4.08,3.11,4.362,3.29,4.29,3.15,4.496,3.462,4.276,3.208,1.984,1.994,2.02,2.016,2.024,2.03,1.976,1.98,4.29,3.248,4.29,3.3,4.506,3.37,4.446,3.302,4.75,3.51,4.438,3.33,1.918,2.018,1.934,2.028,1.948,2.066,1.898,2,3.86,3.63,3.86,3.64,3.966,3.658,3.88,3.67,4.152,3.88,3.936,3.68,3.91,3.656,3.94,3.63,4.018,3.672,3.92,3.606,4.15,3.826,3.994,3.678,H
14/12/2024 15:00,Newcastle,Leicester,1.8,1.4,0.6,0.4,13.8,7,3.4,3.6,6.2,3.8,0,0,2.6,5.03,2.616,5.2,2.652,5.458,2.648,5.302,2.726,5.636,2.63,5.292,1.936,1.924,1.948,1.924,1.98,1.952,1.92,1.894,2.41,5.6,2.444,5.54,2.5,5.866,2.454,5.9,2.628,6.282,2.468,5.792,1.966,1.938,1.972,1.94,1.988,1.98,1.934,1.916,3.83,4.33,3.8,4.33,3.836,4.39,3.78,4.26,4.106,4.58,3.844,4.372,3.79,4.506,3.75,4.46,3.804,4.56,3.69,4.34,3.968,4.67,3.804,4.504,H
14/12/2024 15:00,Wolves,Ipswich,1.8,0.8,0.6,0.8,10.6,10.6,3.8,3.8,2,4.6,0,0,3.442,5.1,3.35,5.19,3.532,5.358,3.41,5.48,3.74,5.654,3.464,5.298,2.024,1.892,2.038,1.912,2.064,1.932,2.004,1.88,3.618,5.23,3.64,5.31,3.756,5.604,3.688,5.68,3.894,5.994,3.692,5.512,1.968,1.998,1.98,1.994,2.012,2.038,1.95,1.974,3.73,4.29,3.71,4.33,3.766,4.424,3.73,4.29,3.952,4.624,3.77,4.38,3.756,4.36,3.72,4.33,3.802,4.414,3.706,4.27,3.94,4.624,3.786,4.388,A
14/12/2024 15:00,Arsenal,Everton,2.4,0.8,1.2,0.4,14.8,16.4,5.4,4,8,5.4,0,0,1.684,3.316,1.676,3.36,1.702,3.378,1.676,3.304,1.73,3.49,1.686,3.344,1.968,1.974,1.978,1.988,1.996,2.002,1.944,1.954,1.678,3.256,1.654,3.21,1.7,3.364,1.676,3.2,1.718,3.438,1.666,3.27,2.032,1.966,2.056,1.958,2.078,1.978,1.998,1.922,4.296,3.56,4.36,3.66,4.482,3.628,4.28,3.646,4.634,3.81,4.422,3.63,4.262,3.45,4.36,3.46,4.426,3.538,4.28,3.49,4.598,3.656,4.404,3.508,D
14/12/2024 15:00,Liverpool,Fulham,2.4,1.6,0.6,0.8,18.2,9.8,7.2,4,7,6.2,0,0.2,1.588,3.124,1.602,3.298,1.594,3.244,1.596,3.284,1.63,3.442,1.592,3.246,1.954,1.918,1.954,1.912,1.998,1.944,1.932,1.902,1.628,2.926,1.646,3.03,1.648,3.132,1.648,3.07,1.704,3.244,1.642,3.062,2.022,1.912,2.02,1.928,2.05,1.96,1.99,1.894,4.72,3.986,4.85,3.906,4.916,3.962,4.64,3.9,5.144,4.136,4.872,3.962,4.56,3.942,4.65,3.88,4.828,3.928,4.56,3.926,5.03,4.136,4.706,3.934,D
14/12/2024 17:30,Nott'm Forest,Aston Villa,1,1.2,0.4,1,10.2,15.4,2.8,5.2,3.6,9.4,0,0,5.53,3.156,5.236,3.07,5.332,3.22,5.47,3.236,5.73,3.402,5.342,3.202,1.96,2.03,1.968,2.044,1.996,2.056,1.944,1.998,5.28,3.09,5.146,3.048,5.752,3.29,5.6,3.186,6.004,3.368,5.468,3.162,1.988,1.914,1.998,1.916,2.02,1.95,1.956,1.886,4.1,4.52,4.27,4.51,4.306,4.64,4.15,4.44,4.494,4.788,4.272,4.6,4.24,4.39,4.32,4.45,4.388,4.566,4.19,4.36,4.48,4.67,4.314,4.486,H
15/12/2024 14:00,Brighton,Crystal Palace,1.6,1.2,0.6,0.6,13.4,13.4,4.6,4.2,3.6,4.6,0.2,0.2,2.578,3.79,2.638,3.74,2.692,3.862,2.65,3.816,2.772,3.934,2.652,3.792,1.898,1.926,1.918,1.942,1.94,1.96,1.89,1.902,2.502,3.65,2.51,3.6,2.548,3.734,2.538,3.82,2.666,3.962,2.534,3.702,1.956,1.95,1.962,1.95,2,1.992,1.95,1.938,4.04,3.74,4.11,3.746,4.178,3.764,4.06,3.72,4.32,4.03,4.15,3.77,4.13,3.55,4.09,3.55,4.27,3.62,4,3.54,4.36,3.756,4.188,3.602,A
15/12/2024 16:30,Man City,Man United,1.2,2,0.8,1.2,15,11.4,4.8,4.2,6.6,2.2,0.2,0,1.888,2.636,1.896,2.54,1.932,2.658,1.922,2.65,1.982,2.714,1.916,2.63,2.008,1.956,2.016,1.976,2.042,1.978,1.986,1.934,1.946,2.494,1.962,2.612,1.988,2.596,1.966,2.66,2.03,2.796,1.954,2.632,1.966,1.92,1.974,1.93,2.008,1.978,1.938,1.906,4.3,4.42,4.426,4.51,4.544,4.574,4.36,4.426,4.684,4.756,4.484,4.536,4.41,4.416,4.54,4.51,4.622,4.544,4.38,4.36,4.806,4.716,4.576,4.514,A
15/12/2024 19:00,Chelsea,Brentford,3,2.4,1.4,1.2,18.6,10.8,7.8,4.6,6.6,4.6,0,0.2,1.834,2.848,1.892,2.806,1.862,2.906,1.874,2.846,1.918,2.974,1.866,2.846,1.964,1.836,1.974,1.844,2.006,1.872,1.954,1.822,1.888,3.036,1.95,2.966,1.956,3.106,1.894,3.014,2.026,3.168,1.948,3.036,1.912,1.96,1.916,1.966,1.966,1.994,1.9,1.932,4.28,3.72,4.38,3.76,4.506,3.786,4.36,3.74,4.66,3.956,4.438,3.798,4.33,3.796,4.41,3.72,4.504,3.856,4.28,3.72,4.6,3.962,4.422,3.816,H
15/12/2024 19:00,Southampton,Tottenham,0.8,1.8,0.4,0.8,7.2,11.8,2.2,4.8,4.8,7.2,0.2,0,7.55,2.96,7.39,2.786,7.776,2.966,7.44,2.856,7.98,3.06,7.562,2.906,1.914,1.88,1.91,1.884,1.948,1.904,1.884,1.856,7.46,3.216,7.24,3.152,7.95,3.188,7.4,3.352,8.346,3.424,7.646,3.218,1.998,1.922,1.994,1.924,2.026,1.966,1.958,1.894,5.05,4.68,5.19,4.756,5.246,4.866,5.01,4.72,5.526,5.082,5.228,4.816,5.05,4.74,5.3,4.73,5.424,4.826,5.06,4.64,5.54,5.124,5.282,4.804,A
16/12/2024 20:00,Bournemouth,West Ham,2,1.4,1,0.6,17.8,17.6,6,6.2,6.6,6.4,0,0,2.426,3.886,2.48,3.806,2.458,4.046,2.454,3.992,2.512,4.172,2.448,3.972,1.994,1.964,1.996,2.002,2.036,2.004,1.98,1.956,2.318,3.9,2.346,3.94,2.41,4.08,2.352,4.066,2.482,4.332,2.37,4.046,1.91,1.956,1.934,1.972,1.958,1.998,1.9,1.938,3.64,3.94,3.66,3.91,3.692,4.04,3.66,3.94,3.836,4.204,3.694,4.002,3.68,3.99,3.58,4.01,3.68,4.124,3.59,3.97,3.816,4.246,3.67,4.074,D
21/12/2024 12:30,Aston Villa,Man City,1.4,1.2,1,0.8,14.6,14,5.2,4.2,8.2,7.4,0,0.2,2.396,1.856,2.35,1.852,2.432,1.904,2.36,1.892,2.478,1.944,2.398,1.882,2.022,2.008,2.028,2.02,2.044,2.036,1.994,1.986,2.39,1.886,2.408,1.9,2.452,1.928,2.436,1.916,2.538,1.992,2.432,1.902,1.936,1.962,1.938,1.98,1.974,2.06,1.91,1.96,4.13,4.36,4.19,4.546,4.226,4.638,4.16,4.44,4.406,4.778,4.226,4.568,4.08,4.56,4.15,4.7,4.242,4.772,4.08,4.48,4.35,4.946,4.176,4.708,H
21/12/2024 15:00,Brentford,Nott'm Forest,2,1.2,1,0.2,10.2,11.8,4.2,3.4,4.4,3.6,0.2,0,3.848,5.516,3.876,5.216,4.076,5.324,3.846,5.47,4.252,5.716,3.956,5.332,1.864,1.952,1.872,1.966,1.9,1.994,1.848,1.94,4.016,5.28,3.846,5.136,4.228,5.736,3.89,5.58,4.358,6.002,4.052,5.458,1.978,1.974,1.988,1.984,2.012,2.01,1.936,1.944,4.22,4.1,4.24,4.29,4.284,4.324,4.14,4.15,4.456,4.498,4.258,4.288,4.296,4.22,4.17,4.28,4.41,4.384,4,4.16,4.482,4.45,4.268,4.292,A
21/12/2024 15:00,Ipswich,Newcastle,0.8,2,0.6,0.8,11,15.8,4.2,4.4,4.8,6.2,0,0,4.06,2.32,3.97,2.352,4.17,2.356,4.04,2.368,4.254,2.43,4.072,2.348,1.878,1.916,1.896,1.92,1.916,1.958,1.866,1.902,4.08,2.148,4.05,2.17,4.258,2.214,4.2,2.188,4.38,2.342,4.154,2.192,1.974,1.978,1.972,1.982,2.01,2.002,1.944,1.944,3.75,4.37,3.74,4.24,3.816,4.382,3.75,4.26,3.956,4.604,3.794,4.348,3.8,4.38,3.7,4.34,3.8,4.402,3.69,4.24,3.918,4.558,3.774,4.38,A
21/12/2024 15:00,West Ham,Brighton,1.6,1.4,0.6,0.6,18.6,14.8,5.6,4.8,6.2,5.2,0,0.2,4.406,2.128,4.256,2.146,4.504,2.174,4.402,2.152,4.676,2.238,4.422,2.162,1.984,1.888,2.022,1.91,2.022,1.928,1.974,1.886,4.31,2.084,4.41,2.086,4.53,2.112,4.476,2.068,4.812,2.16,4.496,2.092,1.964,1.978,1.982,1.978,2.026,2.008,1.956,1.956,4.06,3.96,4.07,4.07,4.184,4.12,4.04,4.01,4.342,4.242,4.146,4.08,4.15,4.05,4.17,4.01,4.244,4.186,4.07,3.94,4.396,4.28,4.222,4.1,D
21/12/2024 17:30,Crystal Palace,Arsenal,1.8,2.2,1,1.2,13.4,14.8,4.2,5.8,5.4,9,0,0,4.03,1.418,4,1.434,4.098,1.43,4.036,1.426,4.18,1.464,4.032,1.426,1.928,1.982,1.936,1.986,1.958,2.012,1.902,1.956,3.77,1.422,3.76,1.432,3.888,1.446,3.94,1.42,4.112,1.466,3.842,1.43,1.956,2.026,1.964,2.034,2,2.058,1.944,1.982,3.8,4.916,3.826,4.96,3.854,5.102,3.79,4.74,4.072,5.216,3.838,4.99,3.62,4.882,3.61,4.95,3.706,5.056,3.6,4.78,3.82,5.248,3.672,5,A
22/12/2024 14:00,Man United,Bournemouth,1.8,1.8,0.8,0.8,10.8,20.6,4.2,7.2,2.4,8.2,0,0,3.36,2.226,3.314,2.262,3.394,2.256,3.37,2.25,3.478,2.302,3.36,2.246,1.938,1.976,1.948,1.978,1.96,2.01,1.91,1.954,3.378,2.138,3.448,2.158,3.496,2.218,3.394,2.178,3.75,2.288,3.466,2.186,1.886,1.908,1.9,1.934,1.958,1.958,1.88,1.892,4.22,3.74,4.38,3.78,4.436,3.834,4.306,3.76,4.596,3.976,4.384,3.814,4.216,3.8,4.32,3.72,4.4,3.8,4.16,3.67,4.546,3.942,4.34,3.79,A
22/12/2024 14:00,Leicester,Wolves,1.4,1.6,0.4,0.4,6.6,12.2,2.8,4.2,3.2,3.2,0,0.2,5.43,3.44,5.5,3.336,5.724,3.516,5.602,3.39,6.036,3.724,5.616,3.452,1.962,2.012,1.964,2.024,1.988,2.054,1.93,1.992,5.8,3.618,5.74,3.646,5.978,3.766,6,3.706,6.51,3.898,5.902,3.704,1.926,1.976,1.932,1.99,1.964,2.004,1.904,1.962,4.43,3.74,4.38,3.73,4.526,3.78,4.42,3.74,4.672,3.918,4.468,3.768,4.606,3.746,4.56,3.69,4.694,3.782,4.44,3.666,4.78,3.894,4.608,3.756,A
22/12/2024 14:00,Fulham,Southampton,1.6,0.8,0.8,0.4,8.8,7.2,3.2,2.8,5.4,3.4,0.2,0.2,4.214,7.666,4.608,7.49,4.5,7.93,4.46,7.5,4.902,8.114,4.502,7.686,1.934,1.94,1.936,1.938,1.962,1.968,1.912,1.902,4.276,7.48,4.38,7.28,4.588,7.956,4.43,7.38,5.076,8.38,4.526,7.656,1.894,1.99,1.906,1.99,1.948,2.022,1.884,1.952,4.386,5.2,4.376,5.316,4.482,5.38,4.32,5.14,4.598,5.636,4.416,5.354,4.492,5.2,4.47,5.43,4.494,5.572,4.446,5.14,4.7,5.66,4.492,5.408,D
22/12/2024 14:00,Everton,Chelsea,0.8,3.2,0.4,1.6,13.6,20.4,3,8.8,4.6,7.4,0,0.2,5.19,1.56,5.33,1.6,5.43,1.578,5.38,1.596,5.94,1.63,5.484,1.582,1.974,1.934,1.986,1.946,2.004,1.978,1.95,1.922,5.33,1.594,4.97,1.624,5.404,1.62,5.076,1.606,5.868,1.674,5.272,1.616,1.946,1.948,1.934,1.938,1.976,1.994,1.91,1.924,4.18,4.8,4.26,4.88,4.264,5.01,4.106,4.76,4.41,5.156,4.2,4.918,4.1,4.85,4.07,4.9,4.176,5.094,4.01,4.58,4.31,5.15,4.122,4.908,D
