team_x,date,match_id,team_1_Average_goals_scored_last5,team_1_Average_HT_goals_scored_last5,team_1_Average_shots_last5,team_1_Average_shots_on_target_last5,team_1_Average_fouls_last5,team_1_Average_corners_last5,team_1_Average_yellow_cards_last5,team_1_Average_red_cards_last5,team_1_Average_B365_odds_last5,team_1_Average_B365_draw_odds_last5,team_1_Average_BW_odds_last5,team_1_Average_BW_draw_odds_last5,team_1_Average_WH_odds_last5,team_1_Average_WH_draw_odds_last5,team_1_Average_goals_conceded_last5,team_1_Average_HT_goals_conceded_last5,team_1_Average_shots_conceded_last5,team_1_Average_shots_on_target_conceded_last5,team_1_Average_fouls_conceded_last5,team_1_Average_corners_conceded_last5,team_1_Average_yellow_cards_conceded_last5,team_1_Average_red_cards_conceded_last5,team_1_Average_B365_odds_against_last5,team_1_Average_BW_odds_against_last5,team_1_Average_WH_odds_against_last5,team_y,team_2_Average_goals_scored_last5,team_2_Average_HT_goals_scored_last5,team_2_Average_shots_last5,team_2_Average_shots_on_target_last5,team_2_Average_fouls_last5,team_2_Average_corners_last5,team_2_Average_yellow_cards_last5,team_2_Average_red_cards_last5,team_2_Average_B365_odds_last5,team_2_Average_B365_draw_odds_last5,team_2_Average_BW_odds_last5,team_2_Average_BW_draw_odds_last5,team_2_Average_WH_odds_last5,team_2_Average_WH_draw_odds_last5,team_2_Average_goals_conceded_last5,team_2_Average_HT_goals_conceded_last5,team_2_Average_shots_conceded_last5,team_2_Average_shots_on_target_conceded_last5,team_2_Average_fouls_conceded_last5,team_2_Average_corners_conceded_last5,team_2_Average_yellow_cards_conceded_last5,team_2_Average_red_cards_conceded_last5,team_2_Average_B365_odds_against_last5,team_2_Average_BW_odds_against_last5,team_2_Average_WH_odds_against_last5
Aston Villa,2024-10-26 15:00:00,7637,1.8,0.4,13.4,4.2,10.4,5.4,1.4,0.0,2.7600000000000007,4.056,2.696,4.2,2.7260000000000004,4.140000000000001,1.6,1.0,9.8,4.2,13.8,3.0,3.8,0.0,3.6399999999999997,3.6019999999999994,3.72,Bournemouth,1.0,0.0,17.6,4.8,8.8,6.6,2.4,0.0,4.500000000000002,4.38,4.46,4.470000000000001,4.369999999999999,4.42,1.8,1.2,14.6,7.4,10.0,3.8,2.0,0.0,2.21,2.19,2.238
Aston Villa,2024-11-23 15:00:00,7667,1.4,0.2,13.2,4.8,10.6,6.2,2.6,0.0,2.290000000000001,3.97,2.2700000000000005,4.08,2.2960000000000003,4.0200000000000005,1.2,0.6,9.2,3.4,13.6,3.6,4.8,0.0,4.0600000000000005,4.04,4.180000000000001,Crystal Palace,1.0,0.2,15.8,5.6,12.0,6.4,2.6,0.0,3.281999999999999,3.586,3.254,3.5700000000000003,3.2959999999999994,3.596,1.6,0.4,12.2,5.2,8.8,4.4,2.0,0.0,2.3,2.3240000000000003,2.346
Aston Villa,2024-12-04 20:15:00,7689,1.8,0.4,14.4,5.2,11.0,7.4,3.0,0.0,1.7480000000000007,4.01,1.754,4.14,1.7540000000000007,4.080000000000001,1.2,1.0,10.0,3.8,12.8,3.6,4.6,0.0,4.8100000000000005,4.73,4.92,Brentford,0.8,0.8,7.2,3.4,7.4,3.2,1.0,0.2,5.676,4.76,6.09,4.74,6.3,4.659999999999999,1.8,0.8,23.4,9.0,9.0,10.2,2.0,0.0,1.7760000000000002,1.7739999999999998,1.78
Aston Villa,2024-12-07 15:00:00,7696,1.8,0.8,15.0,5.6,11.2,8.2,3.2,0.0,1.808000000000001,3.9200000000000004,1.81,4.040000000000001,1.8140000000000005,4.0,1.0,0.6,10.6,3.6,13.4,4.2,4.2,0.0,4.376,4.319999999999999,4.46,Southampton,0.6,0.0,8.2,1.8,11.6,4.2,3.8,0.0,10.05,6.37,10.44,6.7299999999999995,11.2,6.19,2.0,1.2,19.0,5.8,14.4,8.0,1.2,0.0,1.4380000000000002,1.448,1.456
Aston Villa,2024-12-21 12:30:00,7715,1.4,1.0,16.8,5.8,12.6,9.8,2.8,0.0,1.7660000000000007,4.18,1.768,4.21,1.7660000000000005,4.160000000000001,0.8,0.4,9.4,2.8,13.2,3.4,3.6,0.0,4.726000000000001,4.82,4.96,Man City,1.2,0.6,15.0,4.6,7.8,8.8,1.6,0.2,1.8999999999999997,4.4399999999999995,1.8980000000000008,4.465999999999999,1.9360000000000004,4.326,1.8,0.8,11.0,4.4,8.8,3.4,2.2,0.0,5.040000000000001,5.235999999999999,5.3
Aston Villa,2024-12-30 19:45:00,7741,1.8,1.2,16.8,6.8,13.0,9.6,3.2,0.0,1.9760000000000009,4.17,1.9780000000000002,4.220000000000001,1.9860000000000002,4.14,1.0,0.4,9.8,3.2,12.4,3.6,3.2,0.0,4.546,4.640000000000001,4.76,Brighton,1.4,0.6,12.0,5.0,13.2,4.4,1.8,0.2,3.452000000000001,3.9400000000000004,3.3160000000000003,4.05,3.4659999999999997,3.9800000000000013,1.8,0.2,12.4,4.4,10.6,7.0,1.6,0.0,2.7060000000000004,2.6819999999999995,2.656
Aston Villa,2025-01-04 15:00:00,7745,2.0,1.4,17.2,6.0,12.4,10.2,2.2,0.0,1.9860000000000007,4.15,1.9939999999999998,4.2,2.0060000000000002,4.12,1.2,0.6,10.2,3.4,12.4,2.8,2.6,0.0,4.506,4.58,4.68,Leicester,0.6,0.4,8.2,3.2,9.2,3.6,1.8,0.0,9.17,6.24,9.440000000000001,6.2700000000000005,10.08,6.12,3.0,1.4,17.2,5.8,10.6,5.8,2.2,0.2,1.5320000000000005,1.546,1.536
Aston Villa,2025-01-26 16:30:00,7781,2.0,1.2,16.4,6.0,12.4,9.6,1.6,0.0,1.9280000000000008,4.45,1.936,4.46,1.948,4.380000000000001,1.0,0.2,8.4,2.6,12.4,3.0,2.4,0.0,5.106,5.33,5.279999999999999,West Ham,1.2,0.2,19.0,5.0,9.4,4.2,1.4,0.0,4.566,4.33,4.65,4.36,4.550000000000001,4.220000000000001,1.6,0.6,16.6,5.8,9.8,6.4,1.2,0.0,2.13,2.138,2.1540000000000004
Birmingham,2004-08-21 12:00:00,11,,,,,,,,,,,,,,,,,,,,,,,,,,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,
Birmingham,2004-08-24 12:00:00,21,0.0,0.0,9.0,3.0,10.0,8.0,0.0,0.0,4.5,3.2,4.25,3.4,4.33,2.87,1.0,0.0,7.0,3.0,16.0,2.0,0.0,0.0,1.83,1.75,1.83,Man City,1.0,1.0,7.0,4.0,17.0,3.0,3.0,1.0,6.5,3.5,5.25,3.5,5.5,3.3,2.0,0.0,15.0,10.0,9.0,8.0,1.0,0.0,1.57,1.6,1.57
Birmingham,2004-09-18 12:00:00,51,0.5,0.5,7.5,2.5,15.0,5.0,0.5,0.0,3.2,3.1500000000000004,3.1,3.325,3.08,3.035,0.5,0.0,5.5,2.0,14.5,3.5,0.5,0.0,3.08,2.675,2.79,Charlton,0.5,0.0,7.5,4.0,10.0,4.5,1.0,0.0,3.1,3.2,3.525,3.225,3.0,3.1500000000000004,4.0,2.0,18.5,10.5,10.5,7.5,0.5,0.0,2.25,2.0,2.125
Birmingham,2004-10-03 12:00:00,76,0.6666666666666666,0.3333333333333333,7.333333333333333,3.3333333333333335,14.0,7.333333333333333,1.3333333333333333,0.3333333333333333,2.766666666666667,3.1333333333333333,2.6833333333333336,3.283333333333333,2.6533333333333333,3.1233333333333335,0.6666666666666666,0.0,4.333333333333333,1.6666666666666667,15.0,3.3333333333333335,1.0,0.0,3.4966666666666666,3.1166666666666667,3.11,Newcastle,2.0,1.3333333333333333,10.666666666666666,5.666666666666667,11.666666666666666,5.666666666666667,1.6666666666666667,0.0,2.7466666666666666,3.233333333333333,2.733333333333333,3.1833333333333336,2.5833333333333335,3.0666666666666664,2.3333333333333335,0.3333333333333333,14.0,9.0,18.0,7.333333333333333,2.0,0.0,2.5233333333333334,2.3833333333333333,2.473333333333333
Birmingham,2004-10-16 12:00:00,81,1.0,0.5,8.0,4.0,14.75,7.0,1.75,0.25,2.73,3.1500000000000004,2.6875,3.2625,2.64,3.1175,1.0,0.25,4.75,2.0,14.75,3.75,1.25,0.0,3.2725,2.9375,2.9325,Man United,1.0,0.5,13.25,7.25,12.5,6.75,0.5,0.0,2.28225,3.35,2.2625,3.2,2.2575000000000003,3.1,1.0,0.5,9.75,5.25,18.25,3.25,1.5,0.25,3.5625,3.225,3.175
Birmingham,2004-10-30 12:00:00,101,0.8,0.4,9.2,4.4,15.0,6.2,1.6,0.2,3.2840000000000003,3.16,3.0100000000000002,3.28,2.912,3.0940000000000003,0.8,0.2,6.2,3.0,14.0,3.6,1.0,0.0,2.962,2.7,2.712,Crystal Palace,0.8,0.4,9.2,4.6,16.4,6.2,1.4,0.0,5.6466,3.59,5.46,3.4799999999999995,4.8,3.31,1.6,0.8,17.0,8.8,14.6,6.0,0.8,0.0,1.69,1.6600000000000001,1.672
Birmingham,2004-11-13 12:00:00,120,0.8,0.4,10.6,6.0,14.6,6.8,1.8,0.2,2.75,3.1700000000000004,2.5,3.28,2.39,3.16,0.8,0.4,5.6,2.6,13.6,3.8,1.2,0.0,3.496,3.25,3.2120000000000006,Everton,1.0,0.4,7.6,3.8,12.8,4.2,2.2,0.2,5.7866,3.7,5.12,3.5700000000000003,4.82,3.4760000000000004,0.6,0.0,14.4,5.8,10.4,9.4,0.6,0.0,1.9177999999999997,1.89,1.906
Birmingham,2004-11-27 12:00:00,140,0.6,0.2,12.4,6.4,13.2,7.4,1.6,0.4,2.844,3.17,2.6100000000000003,3.25,2.484,3.1399999999999997,1.0,0.4,6.6,4.0,13.4,3.4,1.2,0.0,3.2299999999999995,3.06,3.012,Norwich,0.2,0.0,7.8,3.4,13.2,3.8,1.2,0.0,5.779999999999999,3.45,5.75,3.3800000000000003,5.14,3.25,1.6,1.0,15.8,8.6,12.8,5.8,1.2,0.0,1.7182000000000002,1.67,1.698
Birmingham,2004-12-18 12:00:00,171,0.6,0.4,14.2,7.4,13.6,6.2,1.4,0.2,2.8300000000000005,3.2,2.57,3.25,2.4899999999999998,3.0799999999999996,1.0,0.4,7.6,4.4,12.6,3.0,1.0,0.0,3.2640000000000002,3.3600000000000003,3.0620000000000003,West Brom,1.2,0.8,8.4,4.0,14.0,4.0,1.6,0.2,6.616,4.0,6.26,3.75,5.8,3.5140000000000002,2.4,0.8,15.6,6.8,12.4,8.0,1.2,0.0,1.7579999999999998,1.72,1.754
Birmingham,2004-12-26 12:00:00,182,1.0,0.8,13.6,7.2,13.0,5.4,0.8,0.2,2.666,3.1800000000000006,2.37,3.25,2.33,3.06,0.6,0.2,8.6,5.6,13.8,2.4,1.4,0.0,3.7439999999999998,3.88,3.4219999999999997,Middlesbrough,2.0,0.4,12.2,6.8,12.2,7.4,0.8,0.2,2.574,3.16,2.57,3.16,2.478,3.06,1.2,0.4,13.2,6.4,12.4,4.2,1.4,0.2,2.714,2.5599999999999996,2.568
Birmingham,2005-01-04 12:00:00,216,1.4,1.2,13.0,8.0,13.2,5.8,0.8,0.2,2.09,3.18,1.9899999999999998,3.2,2.03,3.08,0.6,0.2,8.0,5.4,13.4,2.4,1.4,0.0,3.9240000000000004,4.08,3.556,Bolton,1.4,0.6,7.8,3.8,16.2,2.6,1.8,0.2,5.8,3.786,5.0,3.54,5.1,3.3840000000000003,2.2,0.8,13.2,6.0,13.4,5.8,0.6,0.0,1.8779999999999997,1.8699999999999999,1.8379999999999999
Birmingham,2005-01-22 12:00:00,231,1.6,1.2,12.6,7.4,14.0,4.8,1.0,0.2,2.084,3.18,2.0200000000000005,3.16,2.046,3.1,0.8,0.2,9.4,6.4,13.0,2.8,1.6,0.0,3.8240000000000003,3.9799999999999995,3.44,Fulham,1.0,0.6,8.2,5.0,17.4,6.0,2.0,0.0,5.348,3.5799999999999996,4.819999999999999,3.5100000000000002,4.459999999999999,3.474,1.6,0.8,10.0,5.8,15.0,6.2,1.0,0.0,1.964,1.94,1.938
Birmingham,2005-02-02 12:00:00,246,1.8,1.2,11.2,7.6,14.6,4.8,1.2,0.0,1.9900000000000002,3.18,1.9100000000000001,3.16,1.966,3.12,1.0,0.2,8.8,5.4,12.8,2.8,2.0,0.0,4.09,4.2,3.59,Southampton,0.6,0.2,5.8,2.6,12.8,4.0,1.6,0.0,7.7,4.026,6.7,4.0,6.306,3.7199999999999998,2.6,1.6,21.6,12.4,8.8,10.4,0.0,0.0,1.518,1.514,1.514
Birmingham,2005-02-12 12:00:00,261,2.0,1.4,10.4,6.4,14.0,5.2,0.8,0.0,2.0040000000000004,3.15,1.95,3.1800000000000006,1.9600000000000002,3.18,1.0,0.2,8.6,5.4,14.0,2.8,2.2,0.0,4.056,3.88,3.54,Liverpool,1.8,0.2,14.6,5.6,14.6,6.0,1.6,0.0,2.034,3.2900000000000005,1.9799999999999998,3.19,1.968,3.18,1.0,0.6,6.0,3.4,12.2,4.0,1.0,0.2,3.96,4.12,3.7900000000000005
Birmingham,2005-03-20 12:00:00,297,1.6,1.2,10.0,6.0,14.4,6.8,1.2,0.0,2.284,3.17,2.21,3.16,2.2,3.2,1.0,0.2,7.6,4.0,12.0,3.2,1.4,0.0,3.496,3.3299999999999996,3.13,Aston Villa,0.8,0.2,9.8,5.0,17.4,4.6,3.0,0.0,6.0200000000000005,3.7299999999999995,5.24,3.6799999999999997,5.054,3.6420000000000003,1.6,0.8,13.4,6.6,11.4,5.4,2.0,0.0,1.936,1.9799999999999998,1.8719999999999999
Birmingham,2005-04-02 12:00:00,301,1.6,0.8,9.8,4.8,13.4,6.2,1.6,0.0,2.22,3.15,2.19,3.14,2.15,3.1799999999999997,1.0,0.2,6.8,3.6,14.2,3.2,2.0,0.0,3.592,3.38,3.2039999999999997,Tottenham,0.2,0.0,10.0,5.6,14.2,4.8,2.4,0.2,3.6480000000000006,3.3299999999999996,3.47,3.3299999999999996,3.34,3.2399999999999998,1.8,0.2,12.0,7.6,10.2,5.2,0.8,0.0,2.3480000000000003,2.42,2.278
Birmingham,2005-04-16 12:00:00,320,1.6,0.8,9.8,4.6,12.2,5.6,1.2,0.0,2.334,3.14,2.2800000000000002,3.12,2.23,3.16,0.8,0.0,6.4,3.4,13.8,2.8,1.8,0.0,3.372,3.16,3.014,Portsmouth,0.6,0.4,7.2,3.6,11.4,3.2,1.4,0.0,8.680000000000001,4.496,8.21,4.359999999999999,7.7,4.12,2.8,1.2,13.6,7.6,10.6,5.4,0.8,0.0,1.52,1.48,1.4620000000000002
Birmingham,2005-08-20 12:00:00,346,1.4,0.8,10.0,4.4,12.2,6.0,1.2,0.0,2.334,3.14,2.25,3.12,2.216,3.16,0.4,0.0,6.2,3.6,14.0,3.2,1.6,0.0,3.372,3.31,3.064,Man City,1.4,1.2,11.2,6.0,11.6,6.4,1.4,0.0,4.9399999999999995,3.69,5.090000000000001,3.62,4.614,3.5200000000000005,1.4,0.8,9.0,5.4,9.8,5.6,1.4,0.2,1.996,1.9300000000000002,1.996
Birmingham,2005-08-23 12:00:00,356,1.2,0.6,9.4,4.0,11.4,6.2,1.8,0.0,2.3939999999999997,3.16,2.31,3.0800000000000005,2.2960000000000003,3.12,0.6,0.2,6.8,4.2,12.8,3.8,1.4,0.0,3.1559999999999997,3.17,2.8880000000000003,Middlesbrough,0.4,0.4,7.6,2.6,11.6,4.0,2.0,0.0,3.2039999999999997,3.2299999999999995,3.09,3.17,2.9880000000000004,3.17,1.2,0.2,15.2,7.6,10.0,6.0,1.0,0.0,2.2540000000000004,2.23,2.1639999999999997
Birmingham,2005-09-10 12:00:00,372,0.8,0.2,11.2,5.0,11.0,4.6,1.4,0.0,2.254,3.16,2.16,3.1,2.156,3.12,1.2,0.6,7.2,4.4,13.8,3.4,1.6,0.0,3.2659999999999996,3.3,3.008,Charlton,1.6,0.8,11.0,5.0,13.4,4.0,1.4,0.2,3.5120000000000005,3.22,3.2700000000000005,3.21,3.068,3.2,1.0,0.6,11.6,6.6,13.4,5.4,1.6,0.0,2.1399999999999997,2.13,2.1119999999999997
Birmingham,2005-09-24 12:00:00,392,0.4,0.2,12.8,5.2,10.4,6.8,0.8,0.0,2.268,3.1900000000000004,2.1599999999999997,3.1399999999999997,2.156,3.16,1.4,0.8,7.8,4.4,11.8,3.6,1.4,0.0,3.22,3.2600000000000002,2.984,Liverpool,0.4,0.4,11.6,5.8,11.8,2.8,1.4,0.0,2.524,3.21,2.3600000000000003,3.21,2.414,3.1399999999999997,0.6,0.2,9.2,5.4,12.4,4.8,1.4,0.2,2.768,2.79,2.614
Birmingham,2005-10-16 12:00:00,419,0.6,0.2,10.8,4.6,12.0,6.8,1.2,0.2,2.474,3.2,2.37,3.18,2.3560000000000003,3.12,1.6,0.8,8.8,4.6,12.6,4.4,1.8,0.0,3.06,3.08,2.8440000000000003,Aston Villa,1.0,0.4,7.6,4.6,15.4,6.2,1.2,0.2,6.95,4.12,6.13,4.03,5.417999999999999,3.7400000000000007,2.0,1.2,17.2,9.2,11.6,8.4,1.4,0.0,1.9279999999999997,1.85,1.906
Birmingham,2005-10-29 12:00:00,432,0.6,0.2,10.6,4.8,11.4,7.6,1.4,0.2,2.568,3.2,2.4799999999999995,3.2,2.464,3.04,1.8,1.0,8.6,4.0,14.0,4.4,1.8,0.0,2.794,2.7299999999999995,2.6740000000000004,Everton,0.2,0.0,5.2,2.6,15.2,3.0,1.6,0.2,5.116,3.4200000000000004,4.76,3.63,4.66,3.3699999999999997,1.4,0.4,11.4,4.8,14.2,5.4,0.8,0.0,1.888,1.8199999999999998,1.834
Birmingham,2005-12-05 12:00:00,481,0.4,0.0,12.4,6.0,12.2,7.4,0.8,0.2,2.588,3.21,2.46,3.21,2.464,3.02,1.6,1.0,9.0,4.0,14.6,4.8,1.8,0.0,2.744,2.77,2.7,West Ham,1.0,0.0,6.8,3.0,13.6,4.8,1.4,0.0,4.41,3.29,3.95,3.25,4.1,3.1740000000000004,1.4,0.8,15.8,9.6,13.0,7.4,2.0,0.0,1.9660000000000004,1.95,1.922
Birmingham,2005-12-10 12:00:00,482,0.6,0.2,12.4,5.6,11.8,9.2,1.0,0.2,2.548,3.22,2.46,3.2,2.4539999999999997,3.02,1.4,1.0,9.4,4.2,12.6,6.0,1.8,0.0,2.794,2.78,2.71,Fulham,0.6,0.4,9.0,2.8,13.2,3.4,2.2,0.2,4.180000000000001,3.2600000000000002,4.38,3.3300000000000005,4.01,3.14,1.2,0.2,12.0,5.6,11.4,5.6,0.8,0.0,1.9620000000000002,1.81,1.8780000000000001
Birmingham,2005-12-28 12:00:00,514,0.8,0.2,11.0,6.0,12.4,7.0,1.0,0.2,2.534,3.22,2.42,3.18,2.444,3.0,1.2,0.8,9.2,4.0,12.6,5.6,1.4,0.0,2.8200000000000003,2.88,2.734,Man United,2.2,0.6,14.8,8.8,13.2,5.0,2.0,0.0,1.716,3.3699999999999997,1.784,3.3,1.6439999999999997,3.28,1.4,0.8,11.4,6.2,14.6,3.2,1.4,0.0,5.3,4.35,5.031999999999999
Birmingham,2006-01-02 12:00:00,530,0.8,0.4,12.4,6.2,12.2,7.2,0.6,0.0,3.354,3.436,3.2,3.3200000000000003,3.104,3.12,1.2,1.0,8.6,3.8,12.4,5.0,0.8,0.0,2.6799999999999997,2.7600000000000002,2.602,Wigan,0.8,0.4,8.8,4.6,11.8,5.0,1.4,0.0,8.28,4.0,6.9799999999999995,4.0200000000000005,7.494,3.9800000000000004,1.6,0.8,10.0,6.8,13.8,6.6,1.0,0.0,1.686,1.72,1.616
Birmingham,2006-01-21 12:00:00,550,1.2,0.8,12.4,6.0,11.4,6.6,0.4,0.0,3.3600000000000003,3.4560000000000004,3.2299999999999995,3.3,3.1100000000000003,3.18,1.0,0.8,9.0,4.0,11.8,4.6,0.8,0.0,2.654,2.7399999999999998,2.542,Portsmouth,0.4,0.4,7.4,4.4,13.6,4.0,1.4,0.0,10.4,4.4799999999999995,8.75,4.42,8.0,4.11,3.0,1.8,13.6,8.6,9.0,6.2,0.4,0.0,1.384,1.3699999999999999,1.362
Birmingham,2006-02-04 12:00:00,570,2.2,1.2,10.6,5.6,11.4,6.4,0.6,0.0,3.3199999999999994,3.446,3.22,3.29,3.08,3.2,0.8,0.6,8.8,3.6,13.4,3.8,0.8,0.0,2.754,2.7800000000000002,2.582,Arsenal,0.2,0.0,11.2,5.0,13.2,4.8,1.6,0.4,1.7440000000000002,3.41,1.75,3.2600000000000002,1.6960000000000002,3.25,0.8,0.6,9.2,4.2,18.6,6.6,2.2,0.2,4.866,4.57,4.49
Birmingham,2006-02-25 12:00:00,595,2.0,1.0,10.4,5.4,12.6,5.4,0.8,0.2,3.56,3.436,3.5700000000000003,3.3,3.3299999999999996,3.22,0.8,0.4,8.6,4.0,16.6,3.4,1.2,0.0,2.574,2.5599999999999996,2.402,Sunderland,0.4,0.2,8.6,3.8,15.2,4.2,2.4,0.4,6.2,3.56,5.9799999999999995,3.5099999999999993,5.8,3.46,1.6,0.6,11.8,7.0,12.4,5.4,0.8,0.0,1.5900000000000003,1.5399999999999998,1.528
Birmingham,2006-03-11 12:00:00,613,2.0,1.2,11.0,5.4,12.8,6.2,0.8,0.2,3.432,3.466,3.4899999999999998,3.34,3.2119999999999997,3.2600000000000002,0.8,0.4,8.8,4.2,17.4,3.4,1.8,0.0,3.074,2.8600000000000003,2.8280000000000003,West Brom,0.4,0.0,7.8,4.2,13.2,4.0,1.8,0.2,7.798,4.18,7.409999999999999,4.11,7.639999999999999,3.8,2.0,0.8,18.8,10.0,12.4,6.2,1.2,0.2,1.5859999999999999,1.56,1.514
Birmingham,2006-03-18 12:00:00,625,1.8,1.0,10.0,4.6,12.6,6.6,1.2,0.2,2.332,3.2399999999999998,2.44,3.16,2.292,3.1399999999999997,0.6,0.2,8.6,4.0,19.2,4.8,2.4,0.0,3.5439999999999996,3.3,3.29,Tottenham,0.8,0.6,7.0,3.4,11.8,5.6,1.4,0.4,3.974,3.46,3.9299999999999997,3.38,3.7040000000000006,3.4,1.0,0.2,12.6,7.6,10.4,6.8,1.4,0.0,2.87,2.6599999999999997,2.692
Birmingham,2006-04-01 12:00:00,645,1.4,0.6,9.6,4.6,13.0,7.0,1.4,0.2,2.5020000000000002,3.2400000000000007,2.56,3.16,2.412,3.12,1.0,0.2,9.2,4.8,17.8,5.0,2.0,0.0,3.41,3.21,3.21,Chelsea,1.0,0.4,13.2,7.4,10.6,7.2,2.4,0.6,1.3679999999999999,4.426,1.35,4.2299999999999995,1.338,4.11,1.4,0.8,7.2,4.2,12.0,4.0,0.8,0.0,9.7,8.92,8.6
Birmingham,2006-04-04 12:00:00,654,0.4,0.2,8.6,3.6,13.0,6.0,1.2,0.2,3.882,3.6,3.8600000000000003,3.37,3.6019999999999994,3.3,1.0,0.2,9.8,4.8,14.4,6.2,1.8,0.0,2.9699999999999998,2.7600000000000002,2.836,Bolton,1.2,0.4,7.6,3.0,12.4,4.4,2.0,0.2,3.4840000000000004,3.3899999999999997,3.6699999999999995,3.2300000000000004,3.2039999999999997,3.2300000000000004,1.8,0.8,14.2,6.6,15.2,7.4,1.6,0.0,2.26,2.19,2.226
Birmingham,2006-04-19 12:00:00,682,0.6,0.4,7.4,3.0,11.8,5.8,1.0,0.0,3.732,3.6,3.5800000000000005,3.37,3.4259999999999997,3.28,0.6,0.0,9.6,3.8,11.6,5.4,1.2,0.0,3.05,2.8899999999999997,2.9300000000000006,Blackburn,1.0,0.6,9.0,4.0,12.6,6.6,2.0,0.0,2.776,3.3,2.79,3.13,2.678,3.14,1.6,1.2,11.2,6.0,12.4,5.4,2.4,0.2,2.9099999999999997,2.81,2.684
Birmingham,2006-04-29 12:00:00,691,0.8,0.2,7.0,2.8,12.2,6.4,2.0,0.0,3.9,3.5700000000000003,3.71,3.3299999999999996,3.554,3.28,0.8,0.0,10.4,4.2,11.2,7.2,0.6,0.0,2.45,2.5,2.454,Newcastle,1.8,1.0,10.4,5.0,17.2,5.0,2.0,0.2,3.69,3.436,3.6699999999999995,3.29,3.5699999999999994,3.31,1.6,1.2,15.4,7.6,14.2,8.0,1.6,0.0,2.46,2.3999999999999995,2.3
Birmingham,2007-11-11 12:00:00,1216,0.6,0.2,8.8,3.6,11.6,6.4,2.0,0.0,4.0,3.5700000000000003,3.7900000000000005,3.34,3.6480000000000006,3.34,0.6,0.0,9.2,3.4,8.8,5.6,0.4,0.0,2.25,2.33,2.2039999999999997,Aston Villa,2.0,1.0,10.0,5.6,12.0,6.8,1.0,0.0,3.4099999999999993,3.2600000000000002,3.4800000000000004,3.1499999999999995,3.1839999999999997,3.1,1.0,0.8,12.0,4.8,14.2,4.6,1.4,0.0,2.126,2.04,2.0860000000000003
Birmingham,2007-11-24 12:00:00,1224,0.8,0.2,10.2,4.4,12.8,6.0,2.2,0.0,3.8899999999999997,3.5700000000000003,3.65,3.35,3.572,3.3200000000000003,0.6,0.2,10.0,3.4,8.6,5.8,0.8,0.0,2.35,2.4400000000000004,2.2640000000000002,Portsmouth,1.4,1.0,9.4,5.4,18.2,4.4,1.2,0.0,3.1799999999999997,3.12,3.1400000000000006,3.1599999999999997,2.95,3.18,1.8,0.6,14.4,8.2,12.2,8.0,1.2,0.0,2.31,2.22,2.2060000000000004
Birmingham,2007-12-15 12:00:00,1255,0.8,0.2,10.2,4.8,14.0,6.4,2.8,0.0,2.73,3.2299999999999995,2.54,3.15,2.492,3.1399999999999997,1.0,0.4,10.4,4.2,11.6,4.8,1.2,0.0,2.55,2.62,2.478,Reading,1.6,0.4,10.8,5.8,10.8,8.2,0.8,0.0,4.1659999999999995,3.3899999999999997,3.9699999999999998,3.2700000000000005,3.476,3.2699999999999996,1.8,0.6,12.6,8.4,13.8,4.6,1.2,0.2,1.97,1.98,1.9840000000000004
Birmingham,2007-12-26 12:00:00,1275,0.8,0.2,11.8,6.2,14.0,6.6,3.0,0.0,2.62,3.2400000000000007,2.43,3.14,2.388,3.16,1.2,0.4,10.8,5.2,14.0,5.6,1.4,0.0,2.73,2.8,2.604,Middlesbrough,0.8,0.6,9.6,6.2,14.0,4.8,1.6,0.0,5.254,3.84,4.58,3.714,4.854,3.6700000000000004,0.4,0.2,15.2,7.8,12.0,5.4,1.6,0.0,2.1,2.0200000000000005,1.932
Birmingham,2007-12-29 12:00:00,1285,1.0,0.6,12.0,6.0,13.6,7.2,2.2,0.0,2.5700000000000003,3.25,2.41,3.15,2.3680000000000003,3.1399999999999997,1.0,0.4,12.0,6.4,12.8,5.2,1.8,0.0,2.88,2.82,2.66,Fulham,0.4,0.2,8.0,3.8,12.6,4.0,1.8,0.2,9.7,4.4399999999999995,7.909999999999999,4.28,8.049999999999999,3.9899999999999998,3.0,1.0,16.6,10.4,8.4,8.0,0.8,0.0,1.466,1.468,1.4460000000000002
Birmingham,2008-01-19 12:00:00,1315,1.2,0.6,12.0,6.2,14.4,7.6,1.8,0.0,2.45,3.29,2.31,3.16,2.254,3.14,1.2,0.6,13.2,7.8,13.6,5.8,2.0,0.2,3.17,3.03,2.91,Chelsea,1.4,0.8,10.6,6.4,9.8,5.8,1.8,0.2,1.8239999999999998,4.146,1.738,3.81,1.78,3.5700000000000003,0.4,0.4,10.2,4.2,13.0,4.2,1.8,0.0,7.540000000000001,6.34,5.4
Birmingham,2008-02-02 12:00:00,1335,1.0,0.6,12.4,6.0,12.8,7.2,1.4,0.0,3.0100000000000002,3.37,2.88,3.2299999999999995,2.7299999999999995,3.2600000000000002,1.0,0.4,13.0,8.4,13.0,6.8,1.8,0.2,2.9619999999999997,2.8,2.7239999999999998,Derby,0.8,0.4,9.6,5.8,13.2,3.4,2.0,0.0,11.4,5.01,8.55,4.46,8.8,4.1899999999999995,2.2,1.0,19.2,9.4,11.6,8.0,1.2,0.0,1.4140000000000001,1.404,1.3820000000000001
