date,team,home_away,GoalsScored,HTGoalsScored,Shots,ShotsOnTarget,Fouls,Corners,YellowCards,RedCards,B365Odds,B365DrawOdds,BWOdds,BWDrawOdds,WHOdds,WHDrawOdds,FullTimeResult,GoalsConceded,HTGoalsConceded,shotsConceded,shotsOnTargetConceded,foulsConceded,cornersConceded,yellowCardsConceded,redCardsConceded,B365OddsAgainst,BWOddsAgainst,WHOddsAgainst
2008-11-15 12:00:00,Sunderland,A,2.0,0.0,10.0,6.0,9.0,9.0,4.0,0.0,3.8,3.4,3.5,3.15,3.6,3.3,A,1.0,1.0,16.0,8.0,9.0,11.0,3.0,0.0,2.0,2.0,2.05
2008-11-15 12:00:00,Liverpool,A,2.0,1.0,15.0,6.0,7.0,3.0,1.0,0.0,1.62,3.75,1.6,3.45,1.57,3.8,A,0.0,0.0,15.0,9.0,7.0,7.0,1.0,0.0,6.0,5.5,6.0
2008-11-15 12:00:00,Portsmouth,A,0.0,0.0,11.0,7.0,11.0,7.0,1.0,0.0,2.88,3.25,2.85,3.2,2.88,3.2,D,0.0,0.0,11.0,5.0,6.0,8.0,0.0,0.0,2.5,2.3,2.5
2008-11-15 12:00:00,Stoke,A,0.0,0.0,3.0,1.0,15.0,0.0,2.0,0.0,23.0,7.5,16.0,6.75,19.0,7.5,H,5.0,2.0,21.0,15.0,5.0,3.0,1.0,0.0,1.14,1.12,1.14
2008-11-15 12:00:00,Wigan,A,2.0,1.0,12.0,7.0,12.0,10.0,3.0,1.0,3.6,3.3,3.75,3.25,3.75,3.25,D,2.0,0.0,17.0,9.0,9.0,4.0,1.0,0.0,2.1,1.9,2.05
2008-11-15 12:00:00,Chelsea,A,3.0,3.0,15.0,9.0,10.0,10.0,3.0,0.0,1.3,5.0,1.25,5.0,1.3,5.0,A,0.0,0.0,13.0,3.0,7.0,3.0,0.0,0.0,12.0,10.0,11.0
2008-11-09 12:00:00,Tottenham,A,2.0,1.0,14.0,9.0,13.0,5.0,2.0,1.0,3.3,3.3,3.3,3.2,3.4,3.3,A,1.0,1.0,9.0,7.0,12.0,4.0,1.0,2.0,2.25,2.05,2.15
2008-11-09 12:00:00,Newcastle,A,1.0,0.0,13.0,7.0,11.0,1.0,2.0,0.0,3.1,3.25,2.95,3.15,3.0,3.25,H,2.0,1.0,11.0,6.0,13.0,6.0,2.0,0.0,2.38,2.25,2.38
2008-11-09 12:00:00,Chelsea,A,2.0,1.0,18.0,13.0,11.0,9.0,1.0,0.0,1.44,4.33,1.45,3.75,1.44,4.2,A,0.0,0.0,8.0,3.0,14.0,5.0,2.0,0.0,8.0,7.0,7.5
2008-11-09 12:00:00,Middlesbrough,A,2.0,1.0,15.0,8.0,5.0,4.0,2.0,0.0,5.0,3.8,5.0,3.4,5.0,3.8,A,1.0,1.0,14.0,9.0,13.0,7.0,2.0,0.0,1.7,1.65,1.67
2008-11-08 12:00:00,Man United,A,1.0,0.0,17.0,9.0,7.0,6.0,2.0,0.0,2.3,3.25,2.35,3.15,2.4,3.1,H,2.0,1.0,11.0,7.0,16.0,5.0,3.0,0.0,3.25,2.8,3.1
2008-11-08 12:00:00,West Brom,A,0.0,0.0,4.0,2.0,8.0,7.0,1.0,0.0,19.0,6.0,13.0,6.0,15.0,5.5,H,3.0,2.0,11.0,10.0,10.0,3.0,2.0,0.0,1.2,1.17,1.22
2008-11-08 12:00:00,Bolton,A,1.0,0.0,10.0,6.0,10.0,7.0,2.0,0.0,3.4,3.25,3.75,3.25,3.4,3.2,A,0.0,0.0,16.0,11.0,15.0,6.0,1.0,0.0,2.25,1.9,2.2
2008-11-08 12:00:00,Portsmouth,A,2.0,0.0,10.0,5.0,10.0,3.0,1.0,0.0,3.0,3.3,2.8,3.15,3.1,3.3,A,1.0,1.0,9.0,6.0,8.0,8.0,2.0,0.0,2.38,2.35,2.3
2008-11-08 12:00:00,Stoke,A,0.0,0.0,2.0,1.0,12.0,3.0,3.0,0.0,5.0,3.4,4.5,3.25,5.0,3.5,D,0.0,0.0,22.0,14.0,10.0,6.0,1.0,0.0,1.8,1.75,1.73
2008-11-08 12:00:00,Everton,A,3.0,0.0,12.0,7.0,10.0,4.0,1.0,0.0,2.8,3.25,2.75,3.15,2.8,3.3,A,1.0,0.0,15.0,13.0,9.0,9.0,1.0,0.0,2.6,2.4,2.5
2008-11-03 12:00:00,Aston Villa,A,0.0,0.0,6.0,1.0,21.0,6.0,3.0,0.0,2.38,3.3,2.6,3.15,2.3,3.3,H,2.0,0.0,11.0,7.0,13.0,2.0,4.0,0.0,3.0,2.5,3.1
2008-11-02 12:00:00,Man City,A,0.0,0.0,11.0,6.0,20.0,1.0,1.0,0.0,2.38,3.3,2.4,3.15,2.25,3.25,H,2.0,0.0,20.0,12.0,15.0,6.0,1.0,0.0,3.0,2.75,3.25
2008-11-01 12:00:00,Sunderland,A,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,21.0,6.5,16.0,6.0,15.0,6.0,H,5.0,3.0,17.0,11.0,5.0,4.0,0.0,0.0,1.17,1.15,1.2
2008-11-01 12:00:00,West Ham,A,1.0,1.0,13.0,8.0,14.0,4.0,4.0,0.0,4.0,3.3,3.35,3.15,3.6,3.3,D,1.0,0.0,11.0,7.0,10.0,5.0,3.0,0.0,2.0,2.05,2.05
2008-11-01 12:00:00,Fulham,A,0.0,0.0,15.0,5.0,15.0,5.0,0.0,0.0,5.5,3.75,4.65,3.35,5.0,3.5,H,1.0,0.0,9.0,4.0,11.0,6.0,0.0,0.0,1.67,1.7,1.73
2008-11-01 12:00:00,Hull,A,3.0,1.0,11.0,7.0,13.0,1.0,2.0,0.0,17.0,7.0,13.0,6.0,19.0,6.5,H,4.0,3.0,20.0,11.0,12.0,9.0,2.0,0.0,1.17,1.17,1.17
2008-11-01 12:00:00,Wigan,A,2.0,1.0,12.0,8.0,11.0,6.0,3.0,0.0,4.2,3.4,4.15,3.3,3.8,3.3,A,1.0,0.0,16.0,8.0,9.0,9.0,0.0,0.0,1.91,1.8,2.0
2008-11-01 12:00:00,Arsenal,A,1.0,0.0,13.0,6.0,7.0,5.0,2.0,1.0,1.4,4.5,1.4,4.0,1.4,4.5,H,2.0,1.0,7.0,5.0,11.0,3.0,4.0,0.0,8.0,7.5,8.0
2008-11-01 12:00:00,Liverpool,A,1.0,1.0,14.0,6.0,13.0,4.0,2.0,0.0,2.1,3.3,1.95,3.2,2.1,3.3,H,2.0,0.0,8.0,4.0,18.0,4.0,1.0,0.0,3.5,3.65,3.5
2008-11-01 12:00:00,Blackburn,A,2.0,1.0,9.0,5.0,18.0,3.0,2.0,1.0,2.88,3.3,2.8,3.15,2.9,3.3,D,2.0,0.0,15.0,8.0,13.0,2.0,3.0,0.0,2.5,2.35,2.4
2008-10-29 12:00:00,Chelsea,A,3.0,1.0,27.0,11.0,13.0,5.0,2.0,0.0,1.44,4.33,1.45,3.75,1.4,3.75,A,0.0,0.0,10.0,5.0,11.0,5.0,0.0,0.0,8.0,7.0,7.0
2008-10-29 12:00:00,Tottenham,A,4.0,1.0,9.0,6.0,17.0,1.0,4.0,0.0,7.5,4.5,7.5,4.0,7.0,4.0,D,4.0,1.0,20.0,12.0,8.0,9.0,1.0,0.0,1.44,1.4,1.36
2008-10-29 12:00:00,Blackburn,A,2.0,1.0,11.0,5.0,17.0,5.0,1.0,0.0,5.5,3.75,5.5,3.45,4.5,3.3,H,3.0,1.0,8.0,4.0,5.0,4.0,0.0,0.0,1.67,1.6,1.67
2008-10-29 12:00:00,Everton,A,1.0,0.0,11.0,7.0,12.0,3.0,2.0,0.0,2.75,3.3,2.65,3.15,2.62,3.1,A,0.0,0.0,18.0,12.0,17.0,5.0,1.0,0.0,2.6,2.45,2.38
2008-10-29 12:00:00,Wigan,A,0.0,0.0,5.0,2.0,14.0,2.0,2.0,0.0,3.0,3.3,3.05,3.15,2.75,3.2,H,2.0,1.0,7.0,2.0,9.0,2.0,0.0,0.0,2.38,2.2,2.25
2008-10-29 12:00:00,Man City,A,0.0,0.0,13.0,8.0,15.0,3.0,3.0,0.0,2.5,3.3,2.35,3.15,2.4,3.25,H,2.0,0.0,5.0,3.0,10.0,3.0,1.0,0.0,2.88,2.75,2.5
2008-10-29 12:00:00,Portsmouth,A,0.0,0.0,4.0,1.0,12.0,1.0,3.0,0.0,10.0,5.0,8.0,4.25,8.0,3.75,H,1.0,0.0,21.0,10.0,13.0,7.0,0.0,0.0,1.33,1.35,1.36
2008-10-29 12:00:00,West Ham,A,0.0,0.0,4.0,1.0,9.0,1.0,2.0,0.0,19.0,6.0,12.0,5.5,11.0,5.0,H,2.0,2.0,21.0,12.0,10.0,3.0,1.0,0.0,1.2,1.2,1.2
2008-10-29 12:00:00,Sunderland,A,0.0,0.0,9.0,4.0,8.0,4.0,1.0,0.0,2.75,3.3,2.75,3.15,2.6,3.1,H,1.0,0.0,9.0,6.0,10.0,4.0,2.0,0.0,2.6,2.4,2.4
2008-10-28 12:00:00,West Brom,A,1.0,0.0,14.0,4.0,11.0,8.0,4.0,0.0,4.5,3.5,4.0,3.25,3.3,3.25,H,2.0,2.0,10.0,5.0,13.0,7.0,0.0,0.0,1.83,1.85,1.95
2008-10-26 12:00:00,Bolton,A,0.0,0.0,10.0,3.0,16.0,4.0,3.0,1.0,4.0,3.3,3.85,3.3,4.0,3.3,H,2.0,1.0,19.0,9.0,9.0,3.0,0.0,0.0,2.05,1.85,1.95
2008-10-26 12:00:00,Fulham,A,1.0,0.0,9.0,5.0,7.0,6.0,0.0,0.0,4.5,3.5,4.7,3.35,4.6,3.3,D,1.0,0.0,21.0,12.0,7.0,8.0,0.0,0.0,1.83,1.7,1.83
2008-10-26 12:00:00,Liverpool,A,1.0,1.0,8.0,3.0,13.0,2.0,3.0,0.0,4.5,3.25,4.0,3.25,4.33,3.2,A,0.0,0.0,14.0,5.0,17.0,4.0,3.0,0.0,1.91,1.85,1.91
2008-10-26 12:00:00,Arsenal,A,2.0,0.0,20.0,10.0,9.0,9.0,3.0,0.0,1.62,3.75,1.6,3.4,1.57,3.8,A,0.0,0.0,7.0,3.0,13.0,4.0,2.0,1.0,6.0,5.5,6.0
2008-10-26 12:00:00,Aston Villa,A,4.0,1.0,9.0,7.0,8.0,4.0,2.0,0.0,2.75,3.3,2.6,3.15,2.75,3.2,A,0.0,0.0,17.0,5.0,14.0,9.0,1.0,0.0,2.6,2.5,2.6
2008-10-26 12:00:00,Stoke,A,0.0,0.0,9.0,6.0,16.0,8.0,0.0,0.0,7.5,4.33,7.25,4.0,7.0,4.33,H,3.0,1.0,18.0,12.0,12.0,6.0,1.0,0.0,1.44,1.4,1.44
2008-10-25 12:00:00,Man United,A,1.0,1.0,18.0,14.0,11.0,9.0,3.0,0.0,1.5,4.0,1.5,3.6,1.53,3.8,D,1.0,0.0,13.0,9.0,17.0,5.0,3.0,0.0,7.5,6.5,6.5
2008-10-25 12:00:00,Middlesbrough,A,1.0,0.0,5.0,2.0,11.0,2.0,1.0,0.0,3.75,3.25,3.6,3.1,3.6,3.3,D,1.0,0.0,13.0,5.0,17.0,9.0,3.0,0.0,2.1,2.0,2.05
2008-10-25 12:00:00,Hull,A,3.0,0.0,16.0,10.0,13.0,5.0,2.0,0.0,3.4,3.3,2.95,3.15,3.4,3.3,A,0.0,0.0,24.0,16.0,12.0,14.0,1.0,0.0,2.2,2.25,2.15
2008-10-25 12:00:00,Newcastle,A,1.0,1.0,10.0,5.0,11.0,4.0,2.0,0.0,3.4,3.3,3.25,3.15,3.4,3.2,H,2.0,1.0,14.0,3.0,11.0,2.0,1.0,0.0,2.2,2.1,2.2
2008-10-20 12:00:00,Man City,A,2.0,1.0,20.0,8.0,15.0,10.0,2.0,0.0,2.4,3.25,2.35,3.15,2.38,3.25,D,2.0,1.0,6.0,2.0,15.0,5.0,0.0,1.0,3.0,2.8,3.0
2008-10-19 12:00:00,Tottenham,A,1.0,1.0,11.0,6.0,12.0,1.0,2.0,2.0,2.25,3.3,2.1,3.15,2.3,3.2,H,2.0,1.0,7.0,3.0,12.0,6.0,1.0,0.0,3.25,3.25,3.2
2008-10-19 12:00:00,West Ham,A,0.0,0.0,14.0,5.0,11.0,5.0,1.0,0.0,2.75,3.25,2.75,3.15,3.0,3.2,H,1.0,0.0,12.0,4.0,11.0,3.0,2.0,0.0,2.62,2.4,2.4
2008-10-18 12:00:00,Chelsea,A,5.0,1.0,21.0,14.0,9.0,7.0,0.0,0.0,1.62,3.7,1.55,3.5,1.6,3.5,A,0.0,0.0,7.0,4.0,13.0,5.0,2.0,0.0,6.0,6.0,6.5
2008-10-18 12:00:00,West Brom,A,0.0,0.0,6.0,2.0,14.0,1.0,1.0,0.0,15.0,6.5,12.0,5.5,15.0,6.0,H,4.0,0.0,18.0,14.0,11.0,15.0,0.0,0.0,1.2,1.2,1.2
2008-10-18 12:00:00,Wigan,A,2.0,2.0,7.0,4.0,13.0,2.0,1.0,1.0,9.0,4.33,9.0,4.5,11.0,4.5,H,3.0,1.0,17.0,7.0,10.0,5.0,1.0,0.0,1.4,1.3,1.33
2008-10-18 12:00:00,Sunderland,A,0.0,0.0,14.0,7.0,8.0,5.0,1.0,0.0,3.3,3.25,3.15,3.15,3.4,3.2,D,0.0,0.0,13.0,9.0,12.0,8.0,1.0,0.0,2.25,2.15,2.2
2008-10-18 12:00:00,Blackburn,A,0.0,0.0,8.0,1.0,12.0,8.0,3.0,0.0,3.0,3.25,2.85,3.15,2.88,3.2,D,0.0,0.0,10.0,4.0,16.0,11.0,1.0,0.0,2.4,2.3,2.5
2008-10-18 12:00:00,Portsmouth,A,0.0,0.0,8.0,3.0,19.0,2.0,3.0,1.0,5.0,3.25,4.45,3.3,4.6,3.3,D,0.0,0.0,10.0,3.0,18.0,11.0,1.0,0.0,1.83,1.75,1.83
2008-10-18 12:00:00,Everton,A,1.0,1.0,7.0,3.0,13.0,4.0,4.0,0.0,10.0,4.5,8.0,4.25,9.5,4.5,H,3.0,0.0,22.0,14.0,8.0,7.0,2.0,0.0,1.36,1.35,1.36
2008-10-05 12:00:00,Liverpool,A,3.0,0.0,14.0,7.0,12.0,7.0,1.0,0.0,2.25,3.3,2.25,3.15,2.25,3.25,A,2.0,2.0,7.0,5.0,11.0,1.0,1.0,1.0,3.2,2.95,3.25
2008-10-05 12:00:00,Aston Villa,A,0.0,0.0,8.0,3.0,13.0,1.0,3.0,0.0,7.0,4.0,7.5,4.0,7.5,4.2,H,2.0,2.0,27.0,15.0,11.0,7.0,0.0,0.0,1.5,1.4,1.44
2008-10-05 12:00:00,Newcastle,A,2.0,1.0,11.0,9.0,15.0,5.0,3.0,0.0,5.0,3.6,4.4,3.3,5.0,3.4,D,2.0,2.0,13.0,5.0,18.0,3.0,1.0,0.0,1.73,1.75,1.75
2008-10-05 12:00:00,Hull,A,1.0,1.0,10.0,6.0,15.0,0.0,2.0,0.0,4.75,3.75,5.0,3.4,5.0,3.8,A,0.0,0.0,27.0,16.0,15.0,12.0,4.0,0.0,1.73,1.65,1.67
2008-10-05 12:00:00,Stoke,A,1.0,0.0,8.0,5.0,15.0,5.0,3.0,0.0,6.0,3.4,5.0,3.4,6.0,3.6,H,2.0,1.0,17.0,11.0,7.0,2.0,0.0,0.0,1.67,1.65,1.62
2008-10-05 12:00:00,Bolton,A,3.0,2.0,12.0,6.0,8.0,7.0,3.0,0.0,4.75,3.4,4.45,3.3,4.6,3.3,A,1.0,0.0,13.0,5.0,15.0,7.0,4.0,0.0,1.83,1.75,1.83
2008-10-04 12:00:00,Middlesbrough,A,1.0,0.0,6.0,2.0,13.0,2.0,0.0,0.0,3.6,3.3,3.25,3.15,3.6,3.25,A,0.0,0.0,21.0,9.0,10.0,8.0,3.0,0.0,2.1,2.1,2.1
2008-10-04 12:00:00,Fulham,A,0.0,0.0,14.0,5.0,13.0,6.0,1.0,0.0,3.25,3.25,2.95,3.15,3.3,3.3,H,1.0,0.0,13.0,8.0,10.0,8.0,2.0,0.0,2.25,2.25,2.2
2008-10-04 12:00:00,Arsenal,A,1.0,0.0,13.0,7.0,11.0,7.0,5.0,0.0,1.62,3.75,1.5,3.55,1.57,3.8,D,1.0,0.0,8.0,5.0,10.0,1.0,3.0,0.0,6.0,6.5,6.0
2008-10-04 12:00:00,Man United,A,2.0,1.0,18.0,9.0,8.0,4.0,1.0,0.0,1.62,3.75,1.6,3.5,1.57,3.8,A,0.0,0.0,6.0,3.0,11.0,3.0,2.0,0.0,6.0,5.3,6.0
2008-09-28 12:00:00,Man City,A,1.0,1.0,11.0,6.0,21.0,3.0,4.0,0.0,2.38,3.3,2.25,3.15,2.3,3.3,H,2.0,2.0,9.0,4.0,12.0,5.0,3.0,0.0,3.0,2.95,3.1
2008-09-28 12:00:00,Tottenham,A,0.0,0.0,15.0,8.0,13.0,6.0,3.0,0.0,3.0,3.25,2.85,3.15,2.8,3.25,H,2.0,1.0,8.0,6.0,18.0,3.0,4.0,1.0,2.5,2.3,2.5
2008-09-27 12:00:00,Bolton,A,0.0,0.0,10.0,5.0,10.0,4.0,3.0,0.0,15.0,6.0,11.0,5.25,15.0,6.0,H,2.0,0.0,31.0,24.0,8.0,16.0,0.0,0.0,1.22,1.22,1.2
2008-09-27 12:00:00,Hull,A,2.0,0.0,7.0,5.0,7.0,4.0,1.0,0.0,17.0,6.0,12.0,5.5,17.0,5.75,A,1.0,0.0,18.0,9.0,8.0,15.0,2.0,0.0,1.2,1.2,1.2
2008-09-27 12:00:00,Sunderland,A,1.0,1.0,9.0,3.0,9.0,5.0,1.0,0.0,6.5,3.75,5.25,3.45,6.5,3.6,H,2.0,2.0,12.0,8.0,8.0,5.0,1.0,0.0,1.57,1.6,1.57
2008-09-27 12:00:00,Liverpool,A,2.0,0.0,11.0,6.0,20.0,4.0,3.0,0.0,2.1,3.25,2.0,3.15,2.1,3.25,A,0.0,0.0,4.0,2.0,17.0,7.0,3.0,1.0,3.75,3.5,3.6
2008-09-27 12:00:00,West Ham,A,2.0,2.0,16.0,10.0,13.0,4.0,1.0,0.0,3.2,3.25,2.95,3.1,3.25,3.25,A,1.0,0.0,18.0,6.0,15.0,2.0,4.0,1.0,2.3,2.28,2.25
2008-09-27 12:00:00,West Brom,A,1.0,0.0,14.0,9.0,13.0,8.0,4.0,0.0,5.0,3.4,5.0,3.4,4.6,3.4,A,0.0,0.0,22.0,13.0,14.0,11.0,2.0,0.0,1.8,1.65,1.8
2008-09-27 12:00:00,Blackburn,A,2.0,2.0,9.0,8.0,19.0,5.0,4.0,0.0,2.75,3.3,2.95,3.15,2.8,3.3,A,1.0,0.0,4.0,2.0,6.0,5.0,0.0,0.0,2.6,2.25,2.5
2008-09-27 12:00:00,Chelsea,A,2.0,1.0,14.0,9.0,6.0,5.0,1.0,0.0,1.36,4.75,1.35,4.25,1.36,4.5,A,0.0,0.0,5.0,2.0,9.0,5.0,2.0,0.0,9.0,8.0,9.5
2008-09-21 12:00:00,Aston Villa,A,2.0,2.0,10.0,5.0,16.0,6.0,3.0,0.0,2.25,3.3,2.3,3.2,2.4,3.3,A,1.0,1.0,10.0,6.0,22.0,5.0,3.0,0.0,3.25,2.85,2.9
2008-09-21 12:00:00,Wigan,A,0.0,0.0,14.0,6.0,12.0,4.0,2.0,0.0,5.0,3.6,5.35,3.45,5.5,3.4,D,0.0,0.0,11.0,4.0,13.0,3.0,2.0,0.0,1.73,1.6,1.7
2008-09-21 12:00:00,Portsmouth,A,0.0,0.0,10.0,4.0,14.0,5.0,1.0,0.0,4.0,3.3,3.8,3.35,3.8,3.3,H,6.0,2.0,14.0,10.0,13.0,8.0,0.0,0.0,2.0,1.85,2.0
2008-09-21 12:00:00,Everton,A,2.0,0.0,17.0,8.0,12.0,6.0,1.0,0.0,2.3,3.4,2.25,3.2,2.25,3.25,D,2.0,1.0,9.0,5.0,11.0,4.0,0.0,0.0,3.1,2.9,3.25
2008-09-21 12:00:00,Man United,A,1.0,1.0,13.0,8.0,18.0,4.0,7.0,0.0,3.6,3.1,3.3,3.05,3.6,3.0,D,1.0,0.0,20.0,13.0,15.0,7.0,1.0,0.0,2.2,2.15,2.2
2008-09-20 12:00:00,Fulham,A,0.0,0.0,11.0,5.0,11.0,3.0,0.0,0.0,3.6,3.3,3.65,3.3,3.5,3.3,H,1.0,0.0,11.0,4.0,13.0,4.0,2.0,0.0,2.1,1.9,2.1
2008-09-20 12:00:00,Newcastle,A,1.0,0.0,11.0,8.0,21.0,6.0,2.0,0.0,3.6,3.3,3.5,3.2,3.8,3.3,H,3.0,2.0,12.0,6.0,8.0,2.0,1.0,0.0,2.1,2.0,2.0
2008-09-20 12:00:00,Middlesbrough,A,0.0,0.0,14.0,11.0,16.0,7.0,3.0,0.0,3.2,3.1,3.05,3.15,3.2,3.2,H,2.0,0.0,17.0,11.0,9.0,8.0,2.0,0.0,2.38,2.2,2.3
2008-09-20 12:00:00,Stoke,A,0.0,0.0,3.0,2.0,10.0,3.0,1.0,0.0,15.0,6.5,12.5,5.25,15.0,6.0,D,0.0,0.0,27.0,11.0,8.0,20.0,1.0,0.0,1.2,1.2,1.2
2008-09-20 12:00:00,Arsenal,A,3.0,2.0,20.0,9.0,10.0,17.0,2.0,0.0,1.57,3.75,1.6,3.45,1.62,3.6,A,1.0,1.0,12.0,8.0,12.0,7.0,2.0,0.0,6.5,5.4,6.0
2008-09-15 12:00:00,Aston Villa,A,2.0,1.0,17.0,13.0,12.0,8.0,4.0,0.0,3.6,3.3,3.7,3.15,3.6,3.3,A,1.0,0.0,17.0,10.0,15.0,12.0,1.0,0.0,2.1,1.95,2.05
2008-09-14 12:00:00,Everton,A,3.0,1.0,8.0,5.0,19.0,8.0,1.0,0.0,2.2,3.4,2.1,3.15,2.2,3.3,A,2.0,0.0,12.0,7.0,10.0,7.0,2.0,0.0,3.4,3.25,3.3
2008-09-13 12:00:00,Sunderland,A,1.0,1.0,6.0,5.0,9.0,6.0,1.0,0.0,4.0,3.3,3.55,3.25,3.75,3.25,D,1.0,0.0,12.0,8.0,10.0,8.0,1.0,1.0,2.05,1.95,2.05
2008-09-13 12:00:00,West Ham,A,2.0,2.0,21.0,13.0,18.0,8.0,1.0,0.0,3.0,3.25,2.9,3.15,2.9,3.3,H,3.0,2.0,13.0,8.0,9.0,8.0,1.0,0.0,2.4,2.3,2.4
2008-09-13 12:00:00,Middlesbrough,A,1.0,1.0,7.0,3.0,6.0,2.0,1.0,0.0,3.75,3.5,3.55,3.25,3.8,3.3,H,2.0,0.0,21.0,12.0,8.0,3.0,2.0,0.0,2.0,1.95,2.0
2008-09-13 12:00:00,Hull,A,2.0,1.0,8.0,4.0,17.0,3.0,2.0,0.0,5.75,3.75,5.5,3.4,5.5,3.4,A,1.0,0.0,13.0,4.0,13.0,5.0,0.0,1.0,1.62,1.6,1.7
2008-09-13 12:00:00,Chelsea,A,3.0,1.0,18.0,8.0,10.0,5.0,1.0,1.0,1.91,3.3,1.85,3.3,1.91,3.3,A,1.0,1.0,13.0,7.0,14.0,8.0,0.0,0.0,4.33,3.9,4.2
2008-09-13 12:00:00,Man United,A,1.0,1.0,7.0,3.0,18.0,4.0,3.0,1.0,2.6,3.0,2.4,3.1,2.5,3.1,H,2.0,1.0,16.0,11.0,10.0,5.0,0.0,0.0,3.0,2.8,2.9
2008-09-13 12:00:00,Bolton,A,1.0,0.0,8.0,7.0,11.0,6.0,1.0,0.0,3.3,3.3,3.2,3.2,3.3,3.3,H,2.0,2.0,20.0,13.0,15.0,12.0,1.0,0.0,2.25,2.1,2.2
2008-09-13 12:00:00,Arsenal,A,4.0,2.0,17.0,10.0,8.0,5.0,1.0,0.0,1.83,3.5,1.75,3.25,1.8,3.4,A,0.0,0.0,10.0,3.0,8.0,5.0,1.0,0.0,4.5,4.5,4.75
2008-08-31 12:00:00,Liverpool,A,0.0,0.0,8.0,3.0,13.0,8.0,2.0,0.0,2.4,3.25,2.2,3.15,2.38,3.2,D,0.0,0.0,5.0,2.0,9.0,5.0,0.0,0.0,3.0,3.05,3.0
2008-08-31 12:00:00,Man City,A,3.0,1.0,9.0,8.0,11.0,3.0,2.0,0.0,3.4,3.3,3.05,3.15,3.3,3.2,A,0.0,0.0,10.0,4.0,20.0,3.0,4.0,0.0,2.2,2.2,2.25
2008-08-31 12:00:00,Tottenham,A,1.0,1.0,6.0,6.0,13.0,8.0,0.0,0.0,9.0,4.33,8.75,4.1,8.5,4.33,D,1.0,1.0,12.0,3.0,10.0,5.0,3.0,0.0,1.4,1.35,1.4
2008-08-30 12:00:00,Wigan,A,5.0,2.0,8.0,5.0,12.0,3.0,0.0,0.0,2.88,3.25,2.95,3.15,2.88,3.2,A,0.0,0.0,10.0,5.0,18.0,7.0,1.0,0.0,2.5,2.25,2.5
2008-08-30 12:00:00,Portsmouth,A,3.0,2.0,6.0,5.0,11.0,3.0,0.0,0.0,3.75,3.3,3.9,3.3,3.5,3.3,A,0.0,0.0,16.0,7.0,5.0,4.0,1.0,0.0,2.1,1.85,2.1
2008-08-30 12:00:00,Newcastle,A,0.0,0.0,4.0,2.0,11.0,1.0,2.0,0.0,9.0,4.0,7.5,4.0,8.0,4.0,H,3.0,2.0,20.0,14.0,12.0,12.0,2.0,0.0,1.44,1.4,1.44
2008-08-30 12:00:00,Stoke,A,1.0,0.0,7.0,2.0,18.0,5.0,4.0,1.0,7.0,3.6,6.0,3.45,6.0,3.6,H,2.0,1.0,21.0,12.0,14.0,4.0,2.0,0.0,1.57,1.55,1.62
2008-08-30 12:00:00,Blackburn,A,1.0,1.0,12.0,7.0,21.0,4.0,5.0,0.0,2.88,3.25,2.9,3.15,2.9,3.3,H,4.0,2.0,11.0,6.0,14.0,10.0,1.0,0.0,2.5,2.3,2.4
2008-08-30 12:00:00,West Brom,A,0.0,0.0,12.0,7.0,16.0,5.0,2.0,0.0,4.5,3.5,4.25,3.25,4.2,3.3,D,0.0,0.0,18.0,9.0,18.0,7.0,2.0,0.0,1.83,1.8,1.91
2008-08-25 12:00:00,Man United,A,1.0,1.0,12.0,7.0,11.0,3.0,2.0,0.0,1.8,3.4,1.65,3.4,1.8,3.3,A,0.0,0.0,13.0,6.0,11.0,4.0,2.0,0.0,4.8,5.0,4.8
2008-08-24 12:00:00,Chelsea,A,1.0,1.0,7.0,3.0,17.0,7.0,2.0,0.0,1.4,4.5,1.35,4.25,1.4,4.33,A,0.0,0.0,10.0,6.0,13.0,7.0,1.0,0.0,8.5,8.0,8.5
2008-08-24 12:00:00,West Ham,A,0.0,0.0,3.0,0.0,16.0,3.0,2.0,1.0,3.2,3.25,3.25,3.15,3.2,3.3,H,3.0,0.0,14.0,9.0,12.0,6.0,0.0,0.0,2.3,2.1,2.25
2008-08-23 12:00:00,Sunderland,A,2.0,0.0,12.0,7.0,12.0,6.0,2.0,0.0,7.0,4.0,7.5,4.0,7.5,4.2,A,1.0,0.0,18.0,11.0,12.0,12.0,1.0,0.0,1.5,1.4,1.44
2008-08-23 12:00:00,Aston Villa,A,2.0,0.0,5.0,2.0,5.0,8.0,0.0,0.0,1.73,3.6,1.7,3.4,1.7,3.6,H,3.0,1.0,8.0,2.0,15.0,2.0,1.0,0.0,5.0,4.65,5.0
2008-08-23 12:00:00,Bolton,A,0.0,0.0,9.0,4.0,13.0,6.0,2.0,0.0,4.75,3.5,4.7,3.35,4.5,3.4,H,1.0,0.0,10.0,8.0,8.0,4.0,1.0,0.0,1.8,1.7,1.83
2008-08-23 12:00:00,Middlesbrough,A,1.0,0.0,9.0,4.0,12.0,3.0,1.0,0.0,10.0,4.5,7.2,4.5,9.5,4.5,H,2.0,0.0,16.0,8.0,10.0,14.0,2.0,0.0,1.36,1.35,1.36
