match_id,date,home_team,away_team,FTHG,FTAG,FTR,HTHG,HTAG,HTR,referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,WHH,WHD,WHA
2042,2009-12-28 12:00:00,Blackburn,Sunderland,2.0,2.0,2,0.0,0.0,D,M Dean,21.0,13.0,11.0,8.0,6.0,20.0,4.0,4.0,1.0,4.0,0.0,0.0,2.1,3.3,3.6,2.15,3.25,3.25,2.1,3.3,2.87
2043,2009-12-28 12:00:00,Chelsea,Fulham,2.0,1.0,1,0.0,1.0,A,A Marriner,18.0,3.0,11.0,3.0,9.0,13.0,10.0,6.0,1.0,1.0,0.0,0.0,1.36,4.5,10.0,1.35,4.6,8.0,1.25,4.8,8.5
2044,2009-12-28 12:00:00,Everton,Burnley,2.0,0.0,1,0.0,0.0,D,H Webb,24.0,12.0,16.0,9.0,7.0,18.0,10.0,6.0,1.0,5.0,0.0,1.0,1.57,3.8,6.5,1.5,3.9,6.25,1.53,3.5,5.5
2045,2009-12-28 12:00:00,Stoke,Birmingham,0.0,1.0,3,0.0,0.0,D,M Atkinson,12.0,9.0,6.0,5.0,15.0,13.0,10.0,7.0,2.0,3.0,0.0,0.0,2.4,3.25,3.0,2.4,3.15,2.85,2.2,3.25,2.75
2046,2009-12-28 12:00:00,Tottenham,West Ham,2.0,0.0,1,1.0,0.0,H,C Foy,21.0,3.0,9.0,2.0,9.0,14.0,9.0,3.0,2.0,3.0,0.0,0.0,1.44,4.2,8.0,1.4,4.25,7.5,1.36,4.0,7.0
2047,2009-12-28 12:00:00,Wolves,Man City,0.0,3.0,3,0.0,1.0,A,M Jones,11.0,12.0,6.0,5.0,16.0,11.0,8.0,3.0,3.0,2.0,0.0,0.0,4.5,3.6,1.8,4.8,3.5,1.7,4.2,3.5,1.67
2048,2009-12-29 12:00:00,Aston Villa,Liverpool,0.0,1.0,3,0.0,0.0,D,L Probert,11.0,12.0,7.0,9.0,13.0,11.0,8.0,10.0,1.0,1.0,0.0,0.0,2.8,3.25,2.6,2.65,3.2,2.55,2.7,3.2,2.62
2049,2009-12-29 12:00:00,Bolton,Hull,2.0,2.0,2,1.0,0.0,H,P Dowd,16.0,12.0,6.0,7.0,14.0,18.0,8.0,8.0,1.0,2.0,0.0,0.0,1.8,3.6,4.75,1.75,3.45,4.5,1.8,3.3,3.75
2050,2009-12-30 12:00:00,Man United,Wigan,5.0,0.0,1,3.0,0.0,H,L Mason,23.0,11.0,16.0,6.0,6.0,11.0,7.0,3.0,0.0,1.0,0.0,0.0,1.2,6.5,15.0,1.18,6.0,15.0,1.22,5.5,15.0
2051,2009-12-30 12:00:00,Portsmouth,Arsenal,1.0,4.0,3,0.0,2.0,A,A Wiley,10.0,14.0,6.0,10.0,14.0,3.0,2.0,10.0,2.0,0.0,0.0,0.0,6.5,4.0,1.53,6.5,3.8,1.5,6.0,3.75,1.44
2052,2010-01-05 12:00:00,Stoke,Fulham,3.0,2.0,1,3.0,0.0,H,M Clattenburg,11.0,14.0,9.0,7.0,13.0,7.0,8.0,10.0,1.0,0.0,0.0,0.0,2.63,3.25,2.75,2.6,3.2,2.6,2.7,3.1,2.7
2053,2010-01-09 12:00:00,Arsenal,Everton,2.0,2.0,2,1.0,1.0,D,P Walton,6.0,9.0,5.0,5.0,10.0,11.0,6.0,8.0,1.0,1.0,0.0,0.0,1.4,4.5,8.5,1.4,4.15,8.0,1.4,4.5,8.0
2054,2010-01-09 12:00:00,Birmingham,Man United,1.0,1.0,2,1.0,0.0,H,M Clattenburg,6.0,14.0,5.0,10.0,10.0,13.0,2.0,12.0,2.0,1.0,0.0,1.0,6.5,3.6,1.62,5.5,3.65,1.6,6.0,3.8,1.57
2055,2010-01-11 12:00:00,Man City,Blackburn,4.0,1.0,1,2.0,0.0,H,C Foy,12.0,8.0,6.0,3.0,6.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0,1.44,4.33,8.0,1.4,4.3,7.5,1.4,4.5,8.0
2056,2010-01-16 12:00:00,Chelsea,Sunderland,7.0,2.0,1,4.0,0.0,H,C Foy,23.0,7.0,13.0,3.0,4.0,10.0,15.0,1.0,0.0,1.0,0.0,0.0,1.22,6.0,15.0,1.2,6.0,12.0,1.22,6.0,12.0
2057,2010-01-16 12:00:00,Everton,Man City,2.0,0.0,1,2.0,0.0,H,A Marriner,13.0,8.0,6.0,4.0,14.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0,2.88,3.25,2.5,3.0,3.3,2.25,2.8,3.3,2.5
2058,2010-01-16 12:00:00,Man United,Burnley,3.0,0.0,1,0.0,0.0,D,L Probert,24.0,11.0,11.0,5.0,12.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,1.17,7.0,17.0,1.15,7.0,14.0,1.17,7.0,17.0
2059,2010-01-16 12:00:00,Stoke,Liverpool,1.0,1.0,2,0.0,0.0,D,L Mason,6.0,4.0,5.0,3.0,14.0,10.0,10.0,0.0,1.0,2.0,0.0,0.0,3.5,3.2,2.2,3.9,3.2,1.95,3.9,3.25,2.0
2060,2010-01-16 12:00:00,Tottenham,Hull,0.0,0.0,2,0.0,0.0,D,M Atkinson,25.0,8.0,18.0,2.0,14.0,11.0,14.0,1.0,4.0,2.0,0.0,0.0,1.25,6.0,11.0,1.25,5.5,10.0,1.22,6.0,12.0
2061,2010-01-16 12:00:00,Wolves,Wigan,0.0,2.0,3,0.0,0.0,D,H Webb,9.0,20.0,4.0,14.0,14.0,16.0,4.0,3.0,4.0,3.0,1.0,1.0,2.3,3.25,3.2,2.3,3.25,2.95,2.3,3.25,3.1
2062,2010-01-17 12:00:00,Aston Villa,West Ham,0.0,0.0,2,0.0,0.0,D,M Jones,17.0,8.0,10.0,3.0,7.0,12.0,16.0,4.0,1.0,3.0,0.0,0.0,1.53,3.8,7.0,1.5,3.75,6.75,1.53,3.75,7.0
2063,2010-01-17 12:00:00,Blackburn,Fulham,2.0,0.0,1,1.0,0.0,H,K Friend,11.0,14.0,7.0,9.0,14.0,9.0,3.0,6.0,1.0,3.0,0.0,0.0,2.4,3.25,3.0,2.15,3.2,3.3,2.37,3.25,3.0
2064,2010-01-17 12:00:00,Bolton,Arsenal,0.0,2.0,3,0.0,1.0,A,P Dowd,12.0,14.0,6.0,9.0,13.0,5.0,2.0,4.0,1.0,2.0,0.0,0.0,6.5,4.0,1.53,6.25,3.6,1.55,6.0,4.0,1.53
2065,2010-01-20 12:00:00,Arsenal,Bolton,4.0,2.0,1,1.0,2.0,A,A Wiley,20.0,7.0,14.0,4.0,16.0,17.0,9.0,3.0,1.0,2.0,0.0,0.0,1.22,5.5,17.0,1.2,5.5,15.0,1.2,6.0,17.0
2066,2010-01-20 12:00:00,Liverpool,Tottenham,2.0,0.0,1,1.0,0.0,H,H Webb,13.0,7.0,5.0,5.0,11.0,17.0,2.0,3.0,2.0,3.0,0.0,0.0,2.4,3.25,3.0,2.3,3.3,2.9,2.4,3.3,2.9
2067,2010-01-23 12:00:00,Man United,Hull,4.0,0.0,1,1.0,0.0,H,S Bennett,25.0,8.0,15.0,4.0,6.0,10.0,12.0,8.0,1.0,1.0,0.0,0.0,1.14,6.5,15.0,1.15,7.0,14.0,1.14,6.0,12.0
2068,2010-01-26 12:00:00,Bolton,Burnley,1.0,0.0,1,1.0,0.0,H,M Atkinson,14.0,10.0,6.0,5.0,12.0,11.0,4.0,7.0,3.0,2.0,0.0,0.0,1.8,3.6,4.5,1.75,3.5,4.5,1.73,3.25,4.2
2069,2010-01-26 12:00:00,Portsmouth,West Ham,1.0,1.0,2,0.0,0.0,D,A Marriner,14.0,12.0,8.0,4.0,16.0,9.0,6.0,4.0,3.0,1.0,0.0,0.0,2.5,3.25,2.88,2.35,3.25,2.9,2.37,3.1,2.62
2070,2010-01-26 12:00:00,Tottenham,Fulham,2.0,0.0,1,1.0,0.0,H,M Dean,13.0,9.0,7.0,6.0,11.0,16.0,11.0,3.0,1.0,1.0,0.0,0.0,1.57,3.75,6.5,1.6,3.45,6.0,1.5,3.4,6.0
2071,2010-01-26 12:00:00,Wolves,Liverpool,0.0,0.0,2,0.0,0.0,D,P Walton,6.0,6.0,4.0,3.0,10.0,11.0,0.0,7.0,0.0,1.0,0.0,0.0,5.5,3.6,1.67,5.0,3.6,1.65,4.2,3.4,1.7
2072,2010-01-27 12:00:00,Aston Villa,Arsenal,0.0,0.0,2,0.0,0.0,D,L Probert,8.0,12.0,2.0,8.0,16.0,15.0,7.0,7.0,2.0,2.0,0.0,0.0,3.2,3.25,2.3,3.25,3.25,2.15,3.0,3.2,2.1
2073,2010-01-27 12:00:00,Blackburn,Wigan,2.0,1.0,1,1.0,0.0,H,L Mason,13.0,13.0,7.0,8.0,20.0,13.0,5.0,6.0,3.0,1.0,0.0,0.0,1.95,3.4,4.0,1.95,3.25,3.85,1.91,3.2,3.5
2074,2010-01-27 12:00:00,Chelsea,Birmingham,3.0,0.0,1,2.0,0.0,H,S Bennett,25.0,5.0,17.0,3.0,11.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,1.22,6.0,15.0,1.25,5.25,11.0,1.22,4.8,10.0
2075,2010-01-27 12:00:00,Everton,Sunderland,2.0,0.0,1,2.0,0.0,H,P Dowd,11.0,5.0,7.0,3.0,10.0,19.0,3.0,8.0,0.0,1.0,0.0,0.0,1.67,3.6,5.5,1.6,3.75,5.25,1.57,3.5,5.0
2076,2010-01-30 12:00:00,Birmingham,Tottenham,1.0,1.0,2,0.0,0.0,D,S Attwell,12.0,21.0,6.0,12.0,12.0,8.0,5.0,8.0,4.0,2.0,0.0,0.0,3.1,3.25,2.38,3.0,3.2,2.3,3.1,3.25,2.3
2077,2010-01-30 12:00:00,Burnley,Chelsea,1.0,2.0,3,0.0,1.0,A,P Dowd,5.0,16.0,3.0,9.0,12.0,12.0,2.0,9.0,1.0,1.0,0.0,0.0,13.0,5.0,1.29,10.0,4.7,1.3,8.0,4.5,1.28
2078,2010-01-30 12:00:00,Fulham,Aston Villa,0.0,2.0,3,0.0,2.0,A,L Mason,15.0,9.0,8.0,6.0,10.0,15.0,9.0,3.0,0.0,2.0,0.0,0.0,2.7,3.2,2.7,2.6,3.2,2.6,2.6,3.2,2.7
2079,2010-01-30 12:00:00,Hull,Wolves,2.0,2.0,2,1.0,0.0,H,M Dean,8.0,13.0,4.0,4.0,15.0,10.0,4.0,7.0,2.0,0.0,0.0,0.0,2.25,3.25,3.25,2.25,3.25,3.05,2.25,3.2,3.25
2080,2010-01-30 12:00:00,Liverpool,Bolton,2.0,0.0,1,1.0,0.0,H,S Bennett,13.0,4.0,6.0,1.0,12.0,10.0,11.0,3.0,1.0,3.0,0.0,0.0,1.44,4.33,7.5,1.42,4.0,7.75,1.44,4.2,7.5
2081,2010-01-30 12:00:00,West Ham,Blackburn,0.0,0.0,2,0.0,0.0,D,P Walton,7.0,8.0,6.0,4.0,17.0,13.0,10.0,7.0,0.0,1.0,0.0,0.0,2.1,3.3,3.6,2.1,3.2,3.4,2.1,3.25,3.6
2082,2010-01-30 12:00:00,Wigan,Everton,0.0,1.0,3,0.0,0.0,D,L Probert,10.0,10.0,4.0,7.0,19.0,10.0,4.0,7.0,0.0,2.0,0.0,0.0,3.0,3.3,2.38,2.9,3.2,2.35,3.0,3.25,2.37
2083,2010-01-31 12:00:00,Arsenal,Man United,1.0,3.0,3,0.0,2.0,A,C Foy,18.0,11.0,7.0,5.0,9.0,12.0,8.0,5.0,1.0,0.0,0.0,0.0,2.6,3.25,2.8,2.4,3.3,2.75,2.6,3.25,2.7
2084,2010-01-31 12:00:00,Man City,Portsmouth,2.0,0.0,1,2.0,0.0,H,M Atkinson,13.0,10.0,6.0,4.0,9.0,14.0,10.0,7.0,1.0,3.0,0.0,0.0,1.29,5.0,13.0,1.3,4.75,10.0,1.3,5.0,10.0
2085,2010-02-01 12:00:00,Sunderland,Stoke,0.0,0.0,2,0.0,0.0,D,H Webb,6.0,4.0,5.0,3.0,7.0,16.0,7.0,3.0,2.0,3.0,0.0,0.0,2.0,3.4,3.8,1.95,3.3,3.75,2.0,3.3,3.75
2086,2010-02-02 12:00:00,Hull,Chelsea,1.0,1.0,2,1.0,1.0,D,M Clattenburg,7.0,21.0,3.0,11.0,9.0,12.0,6.0,8.0,1.0,3.0,0.0,0.0,13.0,5.0,1.29,11.0,5.25,1.25,8.5,4.8,1.25
2087,2010-02-03 12:00:00,Fulham,Portsmouth,1.0,0.0,1,0.0,0.0,D,A Taylor,14.0,12.0,9.0,8.0,12.0,12.0,5.0,5.0,0.0,1.0,0.0,0.0,1.67,3.5,6.0,1.65,3.45,5.35,1.61,3.4,5.0
2088,2010-02-06 12:00:00,Bolton,Fulham,0.0,0.0,2,0.0,0.0,D,M Clattenburg,16.0,7.0,11.0,4.0,8.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,2.25,3.3,3.25,2.2,3.25,3.1,2.25,3.25,3.25
2089,2010-02-06 12:00:00,Burnley,West Ham,2.0,1.0,1,1.0,0.0,H,H Webb,8.0,20.0,4.0,11.0,15.0,13.0,3.0,5.0,2.0,1.0,0.0,0.0,2.6,3.25,2.8,2.45,3.15,2.8,2.6,3.2,2.75
2090,2010-02-06 12:00:00,Hull,Man City,2.0,1.0,1,1.0,0.0,H,P Dowd,8.0,17.0,4.0,11.0,14.0,14.0,4.0,8.0,2.0,4.0,0.0,0.0,5.5,3.4,1.73,5.45,3.55,1.7,5.0,3.5,1.73
2091,2010-02-06 12:00:00,Liverpool,Everton,1.0,0.0,1,0.0,0.0,D,M Atkinson,9.0,6.0,4.0,3.0,11.0,23.0,8.0,8.0,3.0,3.0,1.0,1.0,1.83,3.5,4.33,1.85,3.45,4.5,1.83,3.4,4.5
2092,2010-02-06 12:00:00,Man United,Portsmouth,5.0,0.0,1,2.0,0.0,H,L Mason,21.0,7.0,8.0,5.0,9.0,11.0,12.0,1.0,1.0,4.0,0.0,0.0,1.13,8.5,23.0,1.1,8.5,18.0,1.12,7.5,23.0
2093,2010-02-06 12:00:00,Stoke,Blackburn,3.0,0.0,1,2.0,0.0,H,S Bennett,15.0,9.0,11.0,4.0,13.0,20.0,12.0,7.0,2.0,3.0,0.0,1.0,2.3,3.1,3.4,2.2,3.2,3.15,2.25,3.2,3.3
2094,2010-02-06 12:00:00,Sunderland,Wigan,1.0,1.0,2,0.0,1.0,A,S Attwell,11.0,14.0,8.0,6.0,12.0,14.0,2.0,3.0,4.0,5.0,0.0,0.0,2.0,3.4,3.8,2.0,3.25,3.65,2.0,3.3,3.8
2095,2010-02-06 12:00:00,Tottenham,Aston Villa,0.0,0.0,2,0.0,0.0,D,C Foy,28.0,10.0,15.0,5.0,10.0,13.0,12.0,4.0,0.0,0.0,0.0,0.0,2.1,3.3,3.6,2.1,3.3,3.65,2.05,3.3,3.6
2096,2010-02-07 12:00:00,Birmingham,Wolves,2.0,1.0,1,0.0,1.0,A,L Probert,15.0,12.0,10.0,5.0,12.0,18.0,11.0,4.0,5.0,3.0,0.0,0.0,1.8,3.4,5.0,1.8,3.45,4.85,1.8,3.3,4.8
2097,2010-02-07 12:00:00,Chelsea,Arsenal,2.0,0.0,1,2.0,0.0,H,M Dean,9.0,14.0,3.0,6.0,11.0,14.0,4.0,8.0,2.0,2.0,0.0,0.0,1.8,3.6,4.5,1.8,3.55,4.65,1.8,3.3,4.8
2098,2010-02-09 12:00:00,Fulham,Burnley,3.0,0.0,1,2.0,0.0,H,C Foy,16.0,10.0,12.0,3.0,9.0,9.0,6.0,2.0,1.0,0.0,0.0,0.0,1.73,3.5,5.25,1.65,3.5,5.25,1.73,3.4,5.25
2099,2010-02-09 12:00:00,Man City,Bolton,2.0,0.0,1,1.0,0.0,H,M Jones,8.0,11.0,4.0,5.0,8.0,18.0,6.0,3.0,0.0,2.0,0.0,0.0,1.44,4.2,8.0,1.4,4.0,8.5,1.44,4.2,7.5
2100,2010-02-09 12:00:00,Portsmouth,Sunderland,1.0,1.0,2,0.0,1.0,A,K Friend,12.0,7.0,6.0,2.0,10.0,15.0,8.0,4.0,3.0,1.0,1.0,2.0,2.4,3.25,3.0,2.4,3.3,2.75,2.3,3.2,3.2
2101,2010-02-09 12:00:00,Wigan,Stoke,1.0,1.0,2,1.0,0.0,H,A Marriner,16.0,10.0,11.0,6.0,12.0,7.0,9.0,5.0,2.0,3.0,0.0,0.0,2.2,3.3,3.4,2.15,3.25,3.25,2.15,3.2,3.5
2102,2010-02-10 12:00:00,Arsenal,Liverpool,1.0,0.0,1,0.0,0.0,D,H Webb,11.0,9.0,6.0,7.0,19.0,13.0,3.0,6.0,3.0,2.0,0.0,0.0,2.1,3.3,3.6,2.0,3.3,3.55,2.0,3.3,3.75
2103,2010-02-10 12:00:00,Aston Villa,Man United,1.0,1.0,2,1.0,1.0,D,P Walton,10.0,12.0,6.0,6.0,9.0,10.0,1.0,7.0,0.0,1.0,0.0,1.0,4.2,3.5,1.91,4.2,3.5,1.8,4.0,3.5,1.91
2104,2010-02-10 12:00:00,Blackburn,Hull,1.0,0.0,1,1.0,0.0,H,L Probert,20.0,7.0,10.0,4.0,14.0,13.0,6.0,6.0,1.0,3.0,0.0,1.0,1.83,3.5,4.5,1.8,3.4,4.3,1.83,3.4,4.5
2105,2010-02-10 12:00:00,Everton,Chelsea,2.0,1.0,1,1.0,1.0,D,A Wiley,7.0,14.0,5.0,5.0,13.0,15.0,5.0,6.0,1.0,2.0,0.0,0.0,5.0,3.6,1.73,5.25,3.75,1.6,5.0,3.5,1.73
2106,2010-02-10 12:00:00,West Ham,Birmingham,2.0,0.0,1,1.0,0.0,H,M Dean,13.0,9.0,10.0,4.0,12.0,9.0,3.0,6.0,1.0,2.0,0.0,0.0,2.25,3.3,3.25,2.25,3.2,3.1,2.25,3.3,3.2
2107,2010-02-10 12:00:00,Wolves,Tottenham,1.0,0.0,1,1.0,0.0,H,M Clattenburg,8.0,10.0,4.0,4.0,15.0,10.0,5.0,7.0,2.0,1.0,0.0,0.0,4.2,3.4,1.91,4.3,3.4,1.8,4.33,3.5,1.83
2108,2010-02-16 12:00:00,Stoke,Man City,1.0,1.0,2,0.0,0.0,D,A Wiley,8.0,9.0,5.0,3.0,21.0,14.0,3.0,3.0,3.0,3.0,1.0,0.0,3.1,3.2,2.38,3.15,3.25,2.2,3.1,3.3,2.3
2109,2010-02-17 12:00:00,Wigan,Bolton,0.0,0.0,2,0.0,0.0,D,H Webb,10.0,8.0,1.0,0.0,6.0,9.0,4.0,9.0,0.0,1.0,0.0,0.0,2.3,3.25,3.2,2.2,3.2,3.2,2.3,3.2,3.2
2110,2010-02-20 12:00:00,Arsenal,Sunderland,2.0,0.0,1,1.0,0.0,H,S Bennett,16.0,6.0,10.0,4.0,8.0,10.0,7.0,1.0,1.0,5.0,0.0,0.0,1.22,6.0,15.0,1.2,6.0,12.0,1.2,5.5,12.0
2111,2010-02-20 12:00:00,Everton,Man United,3.0,1.0,1,1.0,1.0,D,H Webb,11.0,11.0,7.0,5.0,12.0,10.0,4.0,12.0,5.0,1.0,0.0,0.0,4.5,3.6,1.8,4.75,3.55,1.78,4.6,3.25,1.73
2112,2010-02-20 12:00:00,Portsmouth,Stoke,1.0,2.0,3,1.0,0.0,H,M Dean,15.0,14.0,12.0,7.0,10.0,10.0,7.0,7.0,2.0,1.0,0.0,1.0,2.38,3.25,3.1,2.3,3.25,2.95,2.3,3.25,2.8
2113,2010-02-20 12:00:00,West Ham,Hull,3.0,0.0,1,1.0,0.0,H,M Atkinson,20.0,7.0,12.0,3.0,13.0,12.0,9.0,2.0,1.0,1.0,0.0,1.0,1.75,3.6,4.75,1.75,3.5,4.5,1.75,3.3,4.4
2114,2010-02-20 12:00:00,Wolves,Chelsea,0.0,2.0,3,0.0,1.0,A,K Friend,11.0,7.0,7.0,2.0,12.0,14.0,1.0,5.0,0.0,1.0,0.0,0.0,12.0,5.0,1.3,9.0,5.0,1.3,10.0,4.5,1.28
2115,2010-02-21 12:00:00,Aston Villa,Burnley,5.0,2.0,1,1.0,1.0,D,S Attwell,15.0,13.0,8.0,10.0,5.0,12.0,9.0,5.0,0.0,3.0,0.0,0.0,1.36,4.5,10.0,1.35,4.5,8.5,1.35,4.33,8.0
2116,2010-02-21 12:00:00,Blackburn,Bolton,3.0,0.0,1,1.0,0.0,H,C Foy,12.0,10.0,7.0,7.0,15.0,12.0,8.0,3.0,0.0,1.0,0.0,0.0,1.95,3.25,4.33,1.95,3.35,4.15,1.95,3.25,3.6
2117,2010-02-21 12:00:00,Fulham,Birmingham,2.0,1.0,1,0.0,1.0,A,P Dowd,11.0,9.0,6.0,6.0,9.0,16.0,3.0,1.0,1.0,1.0,0.0,0.0,2.1,3.25,3.75,2.1,3.25,3.35,2.05,3.2,3.3
2118,2010-02-21 12:00:00,Man City,Liverpool,0.0,0.0,2,0.0,0.0,D,P Walton,4.0,6.0,1.0,2.0,7.0,15.0,8.0,5.0,1.0,6.0,0.0,0.0,2.4,3.3,3.0,2.5,3.3,2.85,2.4,3.2,2.7
2119,2010-02-21 12:00:00,Wigan,Tottenham,0.0,3.0,3,0.0,1.0,A,A Wiley,8.0,13.0,7.0,12.0,17.0,13.0,3.0,2.0,3.0,4.0,0.0,0.0,3.75,3.5,2.0,3.85,3.4,2.0,3.4,3.25,2.0
2120,2010-02-23 12:00:00,Man United,West Ham,3.0,0.0,1,1.0,0.0,H,A Wiley,12.0,10.0,9.0,4.0,10.0,12.0,6.0,7.0,0.0,1.0,0.0,0.0,1.2,6.5,15.0,1.2,6.0,12.0,1.2,6.0,15.0
2121,2010-02-27 12:00:00,Birmingham,Wigan,1.0,0.0,1,1.0,0.0,H,A Taylor,10.0,11.0,5.0,2.0,16.0,18.0,2.0,7.0,1.0,3.0,0.0,0.0,1.91,3.3,4.33,1.9,3.3,3.95,1.91,3.3,4.2
2122,2010-02-27 12:00:00,Bolton,Wolves,1.0,0.0,1,1.0,0.0,H,A Marriner,16.0,6.0,9.0,4.0,10.0,6.0,7.0,11.0,0.0,2.0,0.0,0.0,2.0,3.3,4.0,1.9,3.3,3.95,1.95,3.3,4.0
2123,2010-02-27 12:00:00,Burnley,Portsmouth,1.0,2.0,3,1.0,1.0,D,M Clattenburg,14.0,13.0,8.0,5.0,12.0,13.0,4.0,3.0,1.0,2.0,0.0,1.0,2.0,3.4,3.8,1.95,3.35,3.7,2.05,3.4,3.5
2124,2010-02-27 12:00:00,Chelsea,Man City,2.0,4.0,3,1.0,1.0,D,M Dean,23.0,8.0,13.0,6.0,21.0,12.0,3.0,2.0,3.0,1.0,2.0,0.0,1.44,4.33,7.5,1.4,4.1,8.0,1.44,4.2,7.5
2125,2010-02-27 12:00:00,Stoke,Arsenal,1.0,3.0,3,1.0,1.0,D,P Walton,4.0,17.0,3.0,11.0,12.0,7.0,3.0,6.0,0.0,1.0,1.0,0.0,5.0,3.6,1.73,5.25,3.5,1.65,5.5,3.4,1.7
2126,2010-02-28 12:00:00,Liverpool,Blackburn,2.0,1.0,1,2.0,1.0,H,A Wiley,12.0,12.0,6.0,7.0,10.0,22.0,4.0,5.0,1.0,5.0,0.0,0.0,1.36,4.75,9.0,1.35,4.25,9.25,1.36,4.5,9.0
2127,2010-02-28 12:00:00,Sunderland,Fulham,0.0,0.0,2,0.0,0.0,D,M Atkinson,12.0,3.0,5.0,1.0,15.0,16.0,2.0,2.0,3.0,3.0,0.0,0.0,2.2,3.2,3.5,2.15,3.25,3.25,2.2,3.3,3.3
2128,2010-02-28 12:00:00,Tottenham,Everton,2.0,1.0,1,2.0,0.0,H,S Bennett,13.0,14.0,9.0,10.0,9.0,18.0,6.0,9.0,1.0,4.0,0.0,0.0,2.0,3.4,4.0,1.9,3.4,3.85,1.91,3.4,4.0
2129,2010-03-06 12:00:00,Arsenal,Burnley,3.0,1.0,1,1.0,0.0,H,C Foy,20.0,8.0,11.0,5.0,5.0,12.0,8.0,2.0,0.0,4.0,0.0,0.0,1.14,7.5,21.0,1.15,6.5,17.0,1.12,8.0,21.0
2130,2010-03-06 12:00:00,West Ham,Bolton,1.0,2.0,3,0.0,2.0,A,L Probert,18.0,15.0,8.0,7.0,13.0,21.0,6.0,3.0,2.0,5.0,0.0,1.0,1.8,3.5,4.5,1.75,3.35,4.75,1.73,3.5,5.0
2131,2010-03-06 12:00:00,Wolves,Man United,0.0,1.0,3,0.0,0.0,D,P Walton,12.0,15.0,6.0,6.0,9.0,8.0,2.0,4.0,2.0,1.0,0.0,0.0,10.0,5.0,1.33,10.0,4.75,1.3,10.0,4.6,1.33
2132,2010-03-07 12:00:00,Everton,Hull,5.0,1.0,1,2.0,1.0,H,L Mason,18.0,7.0,10.0,4.0,12.0,21.0,4.0,1.0,0.0,1.0,0.0,0.0,1.36,4.5,10.0,1.35,4.5,8.5,1.36,4.5,9.0
2133,2010-03-08 12:00:00,Wigan,Liverpool,1.0,0.0,1,1.0,0.0,H,A Marriner,12.0,11.0,4.0,3.0,15.0,14.0,4.0,7.0,1.0,5.0,0.0,0.0,6.5,3.8,1.57,5.75,3.5,1.6,6.0,3.6,1.62
2134,2010-03-09 12:00:00,Portsmouth,Birmingham,1.0,2.0,3,0.0,2.0,A,M Jones,11.0,10.0,8.0,6.0,12.0,13.0,5.0,6.0,1.0,2.0,0.0,0.0,2.38,3.25,3.1,2.3,3.2,3.0,2.15,3.2,2.9
2135,2010-03-09 12:00:00,Sunderland,Bolton,4.0,0.0,1,1.0,0.0,H,S Bennett,12.0,7.0,7.0,2.0,14.0,10.0,2.0,7.0,2.0,2.0,0.0,1.0,2.1,3.25,3.75,2.0,3.25,3.65,2.0,3.2,3.2
2136,2010-03-10 12:00:00,Burnley,Stoke,1.0,1.0,2,0.0,1.0,A,H Webb,10.0,8.0,3.0,3.0,12.0,10.0,4.0,4.0,2.0,0.0,0.0,0.0,2.5,3.3,2.88,2.45,3.2,2.75,2.4,3.1,2.6
2137,2010-03-13 12:00:00,Birmingham,Everton,2.0,2.0,2,1.0,2.0,A,L Probert,7.0,13.0,4.0,11.0,10.0,11.0,5.0,4.0,1.0,1.0,0.0,0.0,3.0,3.25,2.4,2.85,3.1,2.45,3.0,3.2,2.38
2138,2010-03-13 12:00:00,Bolton,Wigan,4.0,0.0,1,1.0,0.0,H,M Dean,8.0,13.0,6.0,7.0,20.0,13.0,3.0,6.0,1.0,2.0,0.0,0.0,2.1,3.3,3.6,2.05,3.25,3.5,2.1,3.25,3.6
2139,2010-03-13 12:00:00,Burnley,Wolves,1.0,2.0,3,0.0,1.0,A,S Bennett,22.0,7.0,11.0,3.0,10.0,21.0,11.0,6.0,1.0,4.0,0.0,0.0,2.25,3.3,3.3,2.2,3.2,3.2,2.25,3.2,3.3
2140,2010-03-13 12:00:00,Chelsea,West Ham,4.0,1.0,1,1.0,1.0,D,M Clattenburg,22.0,4.0,15.0,2.0,13.0,10.0,11.0,1.0,0.0,1.0,0.0,0.0,1.22,6.0,15.0,1.2,6.0,12.0,1.22,5.5,15.0
2141,2010-03-13 12:00:00,Hull,Arsenal,1.0,2.0,3,1.0,1.0,D,A Marriner,7.0,18.0,2.0,9.0,16.0,13.0,2.0,8.0,2.0,2.0,1.0,0.0,7.5,4.5,1.4,7.5,4.25,1.4,9.0,4.6,1.36
2142,2010-03-13 12:00:00,Stoke,Aston Villa,0.0,0.0,2,0.0,0.0,D,K Friend,13.0,10.0,6.0,5.0,6.0,6.0,8.0,6.0,0.0,4.0,0.0,0.0,3.3,3.25,2.25,3.25,3.25,2.3,3.2,3.2,2.3
