team,date,match_id,team_1_Average_goals_scored_last5,team_1_Average_HT_goals_scored_last5,team_1_Average_shots_last5,team_1_Average_shots_on_target_last5,team_1_Average_fouls_last5,team_1_Average_corners_last5,team_1_Average_yellow_cards_last5,team_1_Average_red_cards_last5,team_1_Average_B365_odds_last5,team_1_Average_B365_draw_odds_last5,team_1_Average_BW_odds_last5,team_1_Average_BW_draw_odds_last5,team_1_Average_WH_odds_last5,team_1_Average_WH_draw_odds_last5,team_1_Average_goals_conceded_last5,team_1_Average_HT_goals_conceded_last5,team_1_Average_shots_conceded_last5,team_1_Average_shots_on_target_conceded_last5,team_1_Average_fouls_conceded_last5,team_1_Average_corners_conceded_last5,team_1_Average_yellow_cards_conceded_last5,team_1_Average_red_cards_conceded_last5,team_1_Average_B365_odds_against_last5,team_1_Average_BW_odds_against_last5,team_1_Average_WH_odds_against_last5
Brighton,2020-12-29 18:00:00,6565,0.8,0.4,15.8,4.0,10.6,8.2,2.0,0.0,2.29,3.56,2.348,3.5200000000000005,2.32,3.44,1.4,0.4,8.2,3.0,10.0,2.8,3.2,0.4,3.8,3.55,3.8019999999999996
Brighton,2021-01-02 17:30:00,6573,0.6,0.2,16.0,3.6,10.4,8.4,1.8,0.0,2.45,3.5799999999999996,2.478,3.5200000000000005,2.46,3.46,1.2,0.2,8.4,3.0,8.4,3.0,2.6,0.4,3.66,3.45,3.6759999999999997
Brighton,2021-01-02 17:30:00,6193,1.0,0.2,16.2,3.6,10.6,8.6,1.6,0.0,2.484,3.55,2.488,3.4799999999999995,2.5,3.4199999999999995,1.4,0.6,8.6,3.2,7.6,4.0,2.2,0.4,3.63,3.46,3.66
Brighton,2021-01-27 19:30:00,6605,1.4,0.4,14.6,3.4,11.4,6.8,1.8,0.0,2.678,3.45,2.664,3.3800000000000003,2.7,3.3200000000000003,1.8,1.2,9.8,3.4,7.0,5.2,1.4,0.2,3.08,3.02,3.12
Brighton,2021-01-27 19:30:00,6225,1.2,0.4,13.6,3.4,11.6,6.0,2.0,0.0,2.758,3.3800000000000003,2.7399999999999998,3.3200000000000003,2.77,3.2600000000000002,1.6,1.2,10.8,3.4,7.6,4.8,0.6,0.0,2.73,2.7399999999999998,2.78
Brighton,2021-01-31 19:15:00,6617,1.2,0.4,14.2,4.0,11.4,7.0,2.0,0.0,2.518,3.3600000000000003,2.5200000000000005,3.3200000000000003,2.54,3.2399999999999998,1.4,1.2,10.6,3.4,9.6,4.0,0.8,0.0,3.04,3.0100000000000002,3.09
Brighton,2021-01-31 19:15:00,6237,1.4,0.6,14.8,4.6,11.4,7.8,2.0,0.0,2.508,3.34,2.5,3.3,2.52,3.21,1.2,1.2,10.0,3.6,11.0,3.6,1.0,0.0,3.05,3.0300000000000002,3.1159999999999997
Brighton,2021-02-13 20:00:00,6261,1.0,0.6,15.4,4.8,11.0,8.6,2.0,0.0,2.624,3.37,2.6,3.3200000000000003,2.6,3.2399999999999998,0.6,0.6,9.4,3.6,11.6,2.4,1.0,0.0,2.95,2.9400000000000004,3.0319999999999996
Brighton,2021-02-13 20:00:00,6641,0.4,0.4,18.0,5.8,11.6,9.4,2.0,0.0,2.6399999999999997,3.4200000000000004,2.63,3.3600000000000003,2.62,3.28,0.0,0.0,8.0,3.0,12.4,1.2,1.4,0.0,2.9,2.8899999999999997,2.982
Brighton,2021-02-22 20:00:00,6282,0.4,0.4,20.0,6.6,12.8,9.2,2.0,0.0,2.7700000000000005,3.44,2.7600000000000002,3.3600000000000003,2.77,3.28,0.0,0.0,6.8,2.6,12.0,1.6,1.8,0.0,2.65,2.68,2.7319999999999998
Brighton,2021-02-22 20:00:00,6662,0.6,0.4,21.8,6.6,13.0,9.8,2.0,0.0,2.7,3.46,2.684,3.38,2.706,3.3200000000000003,0.4,0.2,5.4,2.4,10.4,1.6,1.6,0.0,3.0,3.06,3.072
Brighton,2021-03-06 20:00:00,6302,0.6,0.2,23.6,6.6,13.0,10.6,2.0,0.0,2.4,3.4799999999999995,2.408,3.4199999999999995,2.432,3.37,0.8,0.4,4.4,2.0,9.4,1.2,1.4,0.0,3.65,3.69,3.696
Brighton,2021-03-06 20:00:00,6682,0.6,0.2,21.8,6.0,13.6,10.0,1.6,0.0,2.2700000000000005,3.45,2.3080000000000003,3.4,2.322,3.3600000000000003,1.2,0.4,4.4,2.0,8.8,2.0,1.4,0.0,3.7600000000000002,3.7800000000000002,3.8
Brighton,2021-03-20 20:00:00,6323,0.8,0.4,18.0,4.6,13.2,9.4,1.2,0.0,2.2399999999999998,3.4,2.278,3.3600000000000003,2.272,3.34,1.6,0.4,5.2,2.6,8.0,2.8,1.0,0.0,3.8200000000000003,3.8299999999999996,3.87
Brighton,2021-03-20 20:00:00,6703,1.4,0.6,15.0,4.0,12.4,8.2,0.8,0.0,2.032,3.4,2.0580000000000003,3.3800000000000003,2.0460000000000003,3.38,1.6,0.4,5.0,2.6,6.6,2.6,0.6,0.0,4.5200000000000005,4.62,4.5600000000000005
Brighton,2021-04-12 20:15:00,6724,1.8,0.8,12.2,4.2,12.6,6.2,0.4,0.0,2.024,3.4,2.0439999999999996,3.3800000000000003,2.034,3.38,1.2,0.2,5.0,2.4,6.4,2.8,0.8,0.0,4.62,4.82,4.66
Brighton,2021-04-12 20:15:00,6344,1.6,0.8,11.8,3.8,12.8,5.6,0.2,0.0,2.134,3.3600000000000003,2.15,3.3400000000000007,2.1479999999999997,3.3200000000000003,0.8,0.0,6.0,2.2,6.6,3.4,1.2,0.0,4.18,4.38,4.220000000000001
Brighton,2021-05-01 15:00:00,6745,1.4,0.6,15.0,4.0,12.4,6.4,0.4,0.0,2.074,3.37,2.0799999999999996,3.3600000000000003,2.098,3.3200000000000003,0.4,0.0,6.0,1.6,6.4,2.8,1.4,0.0,4.279999999999999,4.4799999999999995,4.3
Brighton,2021-05-01 15:00:00,6365,1.6,0.6,17.0,4.6,13.0,5.6,0.6,0.0,1.9740000000000002,3.4200000000000004,1.9899999999999998,3.4,2.018,3.3600000000000003,0.0,0.0,6.6,1.2,6.0,3.4,1.4,0.0,4.42,4.6,4.4
Brighton,2021-05-15 20:00:00,6389,1.4,0.6,18.2,4.4,14.0,5.4,0.8,0.0,2.052,3.4200000000000004,2.09,3.38,2.114,3.34,0.0,0.0,8.2,1.4,6.2,5.0,1.4,0.0,3.9200000000000004,3.9800000000000004,3.88
Brighton,2021-05-15 20:00:00,6769,1.0,0.4,18.0,3.6,13.0,5.4,1.0,0.0,2.3,3.44,2.33,3.4,2.36,3.3,0.2,0.0,10.6,1.8,6.2,5.4,1.4,0.0,3.1799999999999997,3.15,3.1599999999999997
Brighton,2021-05-18 19:00:00,6396,1.2,0.4,15.4,3.4,12.0,4.0,1.0,0.0,2.4299999999999997,3.5,2.45,3.46,2.48,3.3200000000000003,0.4,0.0,12.0,2.2,5.8,5.4,1.2,0.0,2.9799999999999995,2.96,2.9799999999999995
Brighton,2021-05-18 19:00:00,6776,1.8,0.4,14.6,4.0,12.2,3.0,1.4,0.0,3.38,3.7399999999999998,3.35,3.6799999999999997,3.4200000000000004,3.5200000000000005,0.8,0.2,12.0,2.8,6.6,5.4,1.4,0.2,2.61,2.596,2.614
Brighton,2022-08-13 15:00:00,6809,2.0,0.2,15.0,4.2,11.4,3.6,1.8,0.0,4.369999999999999,3.94,4.2700000000000005,3.8800000000000003,4.390000000000001,3.6799999999999997,1.2,0.4,11.4,3.2,7.6,4.2,1.8,0.4,2.2,2.2119999999999997,2.228
Brighton,2022-08-27 15:00:00,6828,1.6,0.0,14.2,4.6,9.6,4.6,2.0,0.0,4.45,3.88,4.3100000000000005,3.85,4.436,3.65,1.2,0.4,10.0,3.0,7.6,3.0,2.2,0.4,2.1,2.152,2.148
Brighton,2022-09-04 14:00:00,6854,1.6,0.0,14.8,5.0,10.2,5.0,2.2,0.0,4.25,3.9200000000000004,4.1160000000000005,3.85,4.226,3.7299999999999995,1.0,0.4,9.0,2.8,9.4,3.0,2.6,0.4,2.3999999999999995,2.382,2.468
Brighton,2022-10-08 17:30:00,6874,2.4,0.4,17.4,6.8,10.0,6.4,2.2,0.0,4.036,3.9,3.9219999999999997,3.85,4.0120000000000005,3.75,1.2,0.8,7.2,3.0,10.0,2.6,2.6,0.4,2.84,2.7119999999999997,2.8880000000000003
Brighton,2022-10-18 19:30:00,6893,1.8,0.4,16.4,6.4,9.2,6.6,1.8,0.0,3.196,3.6799999999999997,3.1019999999999994,3.6700000000000004,3.152,3.59,1.0,0.8,7.2,2.8,10.6,2.4,2.4,0.2,3.05,2.916,3.0940000000000003
Brighton,2022-10-29 15:00:00,6914,1.2,0.4,16.4,6.6,8.6,7.4,1.8,0.0,2.076,3.7299999999999995,2.034,3.7399999999999998,2.032,3.65,0.6,0.6,6.2,2.0,11.2,2.0,2.0,0.0,4.159999999999999,4.12,4.4
Brighton,2022-11-13 14:00:00,6940,2.0,1.0,17.6,7.0,10.2,7.6,1.6,0.0,2.186,3.75,2.154,3.75,2.156,3.65,0.8,0.6,8.4,3.2,11.2,2.8,1.8,0.0,4.04,3.9739999999999993,4.276
Brighton,2022-12-31 17:30:00,6955,2.0,1.2,16.4,6.6,11.0,8.8,1.6,0.0,2.1719999999999997,3.7399999999999998,2.148,3.7299999999999995,2.156,3.6100000000000003,1.2,0.8,8.0,3.2,10.6,3.0,2.6,0.0,4.119999999999999,4.114,4.316
Brighton,2023-01-14 15:00:00,6975,1.4,0.8,13.6,5.4,11.2,8.2,2.0,0.0,2.4859999999999998,3.7399999999999998,2.452,3.71,2.47,3.63,1.6,0.8,9.6,3.8,11.2,3.6,3.0,0.0,3.6400000000000006,3.7339999999999995,3.836
Brighton,2023-02-04 15:00:00,6998,2.0,0.8,14.0,6.4,11.0,8.4,2.0,0.0,2.6060000000000003,3.78,2.582,3.75,2.5799999999999996,3.6700000000000004,1.4,0.6,9.2,3.6,11.4,3.4,3.2,0.0,3.56,3.6439999999999997,3.7560000000000002
Brighton,2023-02-18 15:00:00,7019,2.2,0.8,14.2,6.2,11.8,8.0,2.0,0.0,2.592,3.88,2.5700000000000003,3.8,2.5660000000000003,3.7299999999999995,1.4,0.6,11.0,4.0,10.0,3.8,3.2,0.0,3.8600000000000003,3.944,4.056
Brighton,2023-03-04 15:00:00,7039,1.4,0.2,14.6,5.8,11.0,8.4,1.8,0.0,2.322,3.9799999999999995,2.31,3.94,2.3,3.84,1.4,0.6,9.0,3.0,11.6,2.8,3.8,0.0,4.48,4.470000000000001,4.58
Brighton,2023-03-15 19:30:00,7057,2.0,0.2,17.2,7.2,9.4,7.6,1.4,0.0,2.316,3.95,2.2960000000000003,3.96,2.28,3.88,1.0,0.4,8.0,3.0,11.0,2.6,3.0,0.0,4.540000000000001,4.529999999999999,4.640000000000001
Brighton,2023-04-01 15:00:00,7068,1.8,0.4,17.6,7.2,10.6,6.4,1.0,0.0,1.924,4.09,1.908,4.1259999999999994,1.888,4.0200000000000005,0.2,0.0,7.4,2.2,12.8,2.6,2.8,0.0,5.720000000000001,5.51,5.720000000000001
Brighton,2023-04-29 15:00:00,7121,1.8,0.8,21.0,8.4,12.2,7.8,1.2,0.0,1.5779999999999998,4.17,1.5779999999999998,4.1659999999999995,1.568,4.08,0.8,0.4,7.6,2.8,11.8,2.4,2.4,0.0,6.3,6.1,6.3
Brighton,2023-05-04 20:00:00,7132,2.8,1.6,21.4,8.8,12.2,6.8,0.8,0.0,1.612,3.9859999999999998,1.6079999999999999,4.032,1.5959999999999999,3.96,0.8,0.4,7.2,2.8,12.6,2.8,2.4,0.0,5.9,5.6,5.8
Brighton,2023-05-08 17:30:00,7140,3.0,1.6,21.6,8.6,11.8,6.4,1.6,0.0,1.672,3.9259999999999997,1.6780000000000002,3.992,1.6619999999999997,3.94,0.6,0.4,9.4,3.4,12.6,3.6,2.2,0.0,5.55,5.28,5.4799999999999995
Brighton,2023-05-21 14:00:00,7160,2.4,1.4,22.2,7.8,12.8,8.0,1.8,0.0,1.5779999999999998,4.256,1.5919999999999999,4.372,1.5779999999999998,4.2,1.6,1.0,10.8,4.0,13.6,3.2,2.6,0.0,6.45,5.93,6.38
Brighton,2023-05-24 20:00:00,7164,2.8,1.6,25.2,8.4,11.8,8.6,2.0,0.0,1.534,4.816,1.544,4.856,1.5339999999999998,4.5600000000000005,1.8,1.0,9.6,3.6,11.4,3.0,3.2,0.0,7.05,6.93,7.4799999999999995
Brighton,2023-08-12 15:00:00,7179,2.4,1.4,22.6,6.8,11.8,6.8,2.0,0.0,2.0,4.882,1.9939999999999998,4.896,1.984,4.58,1.4,0.8,10.8,3.4,11.6,3.2,3.2,0.0,6.4,6.286,6.840000000000001
Brighton,2023-08-26 17:30:00,7199,2.0,0.8,23.6,7.6,11.2,7.6,2.2,0.0,1.966,5.116,1.9579999999999997,5.13,1.94,4.66,1.6,0.8,10.6,3.6,11.8,3.6,3.4,0.0,6.9,6.786,7.140000000000001
Brighton,2023-09-02 17:30:00,7207,2.0,0.8,24.2,8.4,11.2,9.4,1.6,0.0,1.8820000000000001,5.366,1.862,5.29,1.8199999999999998,4.76,2.2,1.0,9.8,3.2,10.8,3.2,3.2,0.0,7.2,7.206,7.62
Brighton,2023-09-24 14:00:00,7231,2.4,1.0,22.6,8.6,11.8,7.4,2.2,0.0,2.116,5.076,2.112,4.9399999999999995,2.004,4.4399999999999995,1.4,0.4,9.6,2.6,11.6,3.6,3.0,0.0,5.91,6.146,6.340000000000001
Brighton,2023-10-08 14:00:00,7253,2.4,0.8,20.0,7.8,12.6,7.4,2.4,0.0,2.1439999999999997,4.726,2.1399999999999997,4.6899999999999995,2.018,4.24,1.4,0.6,11.0,3.2,13.2,3.8,2.6,0.0,5.21,5.196,5.140000000000001
Brighton,2023-10-29 14:00:00,7272,2.6,0.8,18.8,7.0,11.8,8.0,2.2,0.0,1.9440000000000002,4.619999999999999,1.95,4.67,1.814,4.28,1.6,0.8,11.2,3.2,15.0,3.8,2.8,0.0,5.3,5.27,5.200000000000001
Brighton,2023-11-12 14:00:00,7292,2.0,0.8,17.0,6.0,12.0,8.2,1.8,0.0,1.9880000000000002,4.36,1.9900000000000002,4.49,1.8699999999999999,4.24,1.6,0.8,11.4,3.6,14.2,3.0,3.0,0.0,4.6,4.57,4.6
Brighton,2023-12-06 19:30:00,7319,2.0,1.0,14.2,5.2,12.6,6.0,2.2,0.2,1.9320000000000004,4.56,1.932,4.869999999999999,1.8299999999999996,4.7,1.2,0.6,10.8,3.2,15.6,2.8,2.8,0.0,6.15,5.87,5.840000000000001
Brighton,2023-12-28 19:30:00,7363,1.8,1.0,14.8,5.4,11.8,6.4,2.0,0.2,1.814,4.5600000000000005,1.7920000000000003,4.88,1.75,4.800000000000001,1.2,0.8,10.6,3.2,13.8,2.8,2.2,0.0,6.39,6.119999999999999,6.04
Brighton,2024-01-22 19:45:00,7383,2.0,1.2,15.2,6.4,13.0,7.0,2.0,0.2,2.0420000000000003,4.23,2.0,4.54,1.972,4.58,1.4,0.6,12.0,3.0,11.6,3.2,2.0,0.0,5.41,5.1899999999999995,5.14
Brighton,2024-02-03 15:00:00,7394,1.6,1.0,14.6,6.6,12.6,7.0,2.0,0.2,1.7719999999999998,4.336,1.7419999999999998,4.58,1.7099999999999997,4.58,1.0,0.2,10.8,2.8,10.2,3.4,2.4,0.0,5.970000000000001,5.68,5.72
Brighton,2024-02-24 15:00:00,7429,2.2,1.4,13.6,6.4,11.8,6.2,2.2,0.2,1.802,4.296,1.77,4.46,1.7240000000000002,4.5,1.0,0.2,10.2,2.8,11.4,3.2,2.4,0.0,5.82,5.54,5.62
Brighton,2024-03-10 14:00:00,7450,2.2,1.2,16.0,6.6,11.0,7.2,2.0,0.2,1.918,3.906,1.9,3.91,1.844,3.9800000000000004,1.0,0.2,9.6,3.2,11.0,3.2,2.6,0.0,4.0600000000000005,3.9200000000000004,3.97
Brighton,2024-04-06 17:30:00,7480,2.0,1.2,14.4,5.8,11.8,7.0,2.2,0.2,1.8960000000000001,3.946,1.8659999999999997,3.95,1.8240000000000003,4.0,0.8,0.0,9.8,3.6,12.2,3.2,3.2,0.0,4.11,4.046,4.09
Brighton,2024-04-25 20:00:00,7511,1.2,0.8,13.4,4.4,11.0,7.2,1.8,0.2,2.396,4.092,2.386,4.029999999999999,2.3440000000000003,4.0600000000000005,1.0,0.2,10.0,4.4,13.6,3.4,3.2,0.0,3.914,3.85,3.91
Brighton,2024-05-05 14:00:00,7529,1.2,0.8,12.6,4.2,11.0,6.4,2.0,0.2,3.3659999999999997,4.226,3.354,4.15,3.3299999999999996,4.220000000000001,1.8,0.8,11.2,5.0,11.6,3.8,2.4,0.0,3.194,3.218,3.198
Brighton,2024-05-15 19:45:00,7544,0.6,0.2,13.0,4.6,12.0,7.2,2.2,0.2,3.5760000000000005,4.176,3.562,4.11,3.5340000000000003,4.2,1.6,0.8,10.2,4.2,10.8,4.0,2.0,0.0,2.734,2.7279999999999998,2.6740000000000004
Brighton,2024-05-19 16:00:00,7548,0.6,0.2,10.8,3.6,12.8,5.8,2.2,0.0,3.8699999999999997,4.215999999999999,3.806,4.14,3.8340000000000005,4.26,1.8,1.0,11.6,4.8,10.8,4.6,1.8,0.2,2.284,2.3579999999999997,2.314
Brighton,2024-08-24 12:30:00,7567,0.4,0.0,12.2,3.6,12.0,6.0,1.6,0.0,3.9400000000000004,4.215999999999999,3.8899999999999997,4.14,3.914,4.3,2.2,1.0,12.0,4.8,9.8,5.0,1.6,0.2,2.064,2.066,2.034
Brighton,2024-09-14 15:00:00,7588,0.8,0.2,13.0,4.2,11.0,5.2,1.6,0.0,3.44,4.090000000000001,3.3899999999999997,4.05,3.414,4.2,1.8,0.8,10.2,4.2,9.8,4.4,1.6,0.2,2.2659999999999996,2.262,2.254
Brighton,2024-09-22 14:00:00,7604,0.8,0.2,15.8,4.8,11.8,6.2,2.0,0.0,2.416,4.090000000000001,2.366,4.14,2.3939999999999997,4.2,1.0,0.2,8.6,3.2,12.4,4.0,2.2,0.2,3.4859999999999998,3.5239999999999996,3.566
Brighton,2024-10-06 16:30:00,7624,1.0,0.6,15.6,3.8,11.6,6.6,2.2,0.0,2.216,4.090000000000001,2.1819999999999995,4.14,2.2299999999999995,4.180000000000001,1.4,0.4,9.0,3.6,12.6,3.6,2.8,0.4,3.946,3.934,3.9899999999999998
Brighton,2024-10-26 15:00:00,7639,1.4,0.6,15.4,4.2,11.8,6.6,2.2,0.0,2.136,4.090000000000001,2.132,4.16,2.15,4.140000000000001,1.4,0.6,9.0,3.0,11.8,3.8,2.8,0.2,3.996,3.9739999999999993,4.04
Brighton,2024-11-09 17:30:00,7657,1.8,0.8,15.8,4.8,12.2,7.0,2.6,0.0,2.03,4.19,2.0260000000000002,4.226,2.05,4.14,1.4,0.6,9.6,3.6,12.0,4.0,2.8,0.2,4.316,4.4,4.4799999999999995
Brighton,2024-11-29 20:00:00,7676,1.8,0.6,15.0,4.6,12.8,6.2,3.0,0.0,2.35,4.29,2.3920000000000003,4.276,2.43,4.2,1.4,0.8,10.4,4.0,11.4,4.0,3.0,0.2,4.136,4.234,4.29
Brighton,2024-12-15 14:00:00,7710,2.0,0.8,15.2,4.4,14.0,5.8,2.6,0.0,2.35,4.290000000000001,2.3920000000000003,4.276,2.43,4.2,1.6,0.8,11.2,4.2,11.4,4.8,3.2,0.2,4.136,4.184,4.1899999999999995
Brighton,2024-12-27 19:30:00,7734,1.8,0.4,15.8,4.8,13.8,5.6,2.2,0.0,2.37,4.3,2.41,4.276,2.4520000000000004,4.1899999999999995,1.8,1.0,13.0,4.6,12.2,5.6,3.2,0.0,3.9659999999999997,4.0840000000000005,4.05
Brighton,2025-01-04 17:30:00,7747,1.2,0.4,18.4,5.4,12.2,5.8,1.8,0.0,2.114,4.3660000000000005,2.166,4.356,2.202,4.2299999999999995,1.4,0.6,12.0,4.6,12.6,4.8,3.2,0.0,4.476000000000001,4.5840000000000005,4.57
Brighton,2025-01-25 15:00:00,7776,1.0,0.2,16.8,5.0,13.2,4.4,1.6,0.0,2.6559999999999997,4.215999999999999,2.7220000000000004,4.290000000000001,2.712,4.15,1.2,0.8,11.0,3.8,13.4,4.6,3.2,0.0,3.936,3.934,3.9300000000000006
Burnley,2009-08-19 12:00:00,1869,,,,,,,,,,,,,,,,,,,,,,,,,
Burnley,2009-08-23 12:00:00,1878,1.0,1.0,8.0,2.0,8.0,1.0,2.0,0.0,9.5,5.0,9.0,4.5,11.0,4.5,0.0,0.0,18.0,9.0,12.0,12.0,1.0,0.0,1.33,1.3,1.33
Burnley,2009-09-19 12:00:00,1905,1.0,1.0,8.0,3.0,9.5,2.0,1.5,0.0,6.45,4.15,6.05,3.85,7.1,3.9,0.0,0.0,17.5,10.0,12.5,9.5,0.5,0.0,1.7650000000000001,1.725,1.79
Burnley,2009-10-03 12:00:00,1923,1.6666666666666667,1.0,8.666666666666666,3.0,7.666666666666667,2.6666666666666665,1.0,0.0,5.26,3.85,4.933333333333334,3.6333333333333333,5.6933333333333325,3.6666666666666665,0.3333333333333333,0.3333333333333333,14.333333333333334,8.333333333333334,13.333333333333334,7.666666666666667,1.3333333333333333,0.0,2.0100000000000002,1.95,2.026666666666667
Burnley,2009-10-24 12:00:00,1943,1.75,0.75,10.25,5.5,10.0,4.0,0.75,0.0,4.52,3.7,4.25,3.5250000000000004,4.795,3.55,0.5,0.25,13.25,7.75,12.75,6.75,1.75,0.0,2.3075,2.2125,2.27
Burnley,2009-10-31 12:00:00,1954,1.6,0.8,10.6,6.2,10.4,4.6,1.0,0.0,4.116,3.62,3.87,3.45,4.316,3.5,1.0,0.4,13.2,7.8,12.4,6.2,1.4,0.0,2.4219999999999997,2.3600000000000003,2.396
Burnley,2009-11-21 12:00:00,1974,1.8,0.8,11.2,6.8,11.2,6.0,0.8,0.0,2.598,3.3,2.45,3.21,2.498,3.28,1.0,0.4,11.2,7.2,12.6,4.0,2.0,0.2,2.996,2.8899999999999997,2.93
Burnley,2009-12-12 12:00:00,2007,1.8,0.8,11.8,7.2,10.2,6.6,0.6,0.0,2.598,3.3,2.46,3.2400000000000007,2.518,3.2600000000000002,1.2,0.4,9.8,6.2,12.4,4.2,2.6,0.2,2.996,2.89,2.93
Burnley,2009-12-16 12:00:00,2019,1.4,0.6,11.8,8.2,11.8,7.2,0.6,0.0,2.548,3.3,2.44,3.25,2.466,3.28,1.2,0.2,10.6,6.4,11.0,4.2,2.4,0.2,3.0460000000000003,2.92,2.9539999999999997
Burnley,2009-12-26 12:00:00,2033,1.2,0.8,10.4,6.2,10.6,6.2,1.0,0.0,3.4879999999999995,3.4899999999999998,3.3,3.4400000000000004,3.446,3.4400000000000004,1.2,0.4,12.0,7.0,11.0,4.6,1.8,0.2,2.7060000000000004,2.6100000000000003,2.654
Burnley,2010-01-30 12:00:00,2077,1.2,0.6,11.0,5.8,10.4,6.4,0.6,0.0,3.464,3.4899999999999998,3.28,3.45,3.396,3.4299999999999997,0.8,0.4,11.6,6.4,11.2,4.2,1.8,0.2,2.7300000000000004,2.6399999999999997,2.648
Burnley,2010-02-06 12:00:00,2089,1.0,0.4,9.8,5.4,10.4,5.2,0.6,0.0,5.682,3.81,4.9,3.7299999999999995,4.614,3.65,1.2,0.6,13.2,7.0,11.0,5.8,1.2,0.0,2.148,2.1100000000000003,2.104
Burnley,2010-02-27 12:00:00,2123,1.2,0.4,9.2,5.0,12.2,4.6,1.0,0.0,5.522,3.8,4.76,3.69,4.474,3.65,1.2,0.6,15.2,8.0,11.2,5.2,0.8,0.0,2.268,2.2399999999999998,2.2039999999999997
Burnley,2010-03-10 12:00:00,2136,1.2,0.6,10.0,5.0,12.2,4.0,1.2,0.0,5.396000000000001,3.8300000000000005,4.63,3.71,4.359999999999999,3.6700000000000004,1.4,0.8,15.4,7.8,12.2,5.0,0.8,0.2,2.4779999999999998,2.4699999999999998,2.38
Burnley,2010-03-13 12:00:00,2139,1.2,0.4,10.4,5.0,12.4,4.2,1.2,0.0,4.496,3.65,3.8200000000000003,3.5200000000000005,3.44,3.4899999999999998,1.4,0.8,13.6,6.6,12.0,4.6,0.8,0.2,2.754,2.7299999999999995,2.6
Burnley,2010-03-28 12:00:00,2170,1.2,0.4,11.8,5.8,12.2,4.8,1.4,0.0,4.470000000000001,3.65,3.81,3.5200000000000005,3.46,3.4799999999999995,1.6,0.8,12.8,6.2,13.8,5.4,1.6,0.2,2.814,2.75,2.686
Burnley,2010-04-03 12:00:00,2175,1.0,0.4,12.2,5.8,12.8,5.8,1.8,0.0,2.37,3.3,2.33,3.22,2.384,3.2399999999999998,1.4,0.8,12.0,5.4,13.8,4.0,1.8,0.2,3.132,3.01,2.9539999999999997
Burnley,2010-04-25 12:00:00,2211,0.8,0.2,13.4,6.4,10.8,6.4,1.4,0.0,2.85,3.4099999999999993,2.82,3.3299999999999996,2.864,3.3200000000000003,2.4,1.8,12.0,6.0,12.8,4.4,1.6,0.2,2.912,2.7800000000000002,2.744
Burnley,2010-05-09 12:00:00,2229,0.6,0.0,13.0,6.0,11.0,6.4,1.6,0.0,3.55,3.53,3.4799999999999995,3.4200000000000004,3.554,3.44,2.8,1.6,11.8,7.0,12.4,4.8,1.4,0.0,2.476,2.36,2.3579999999999997
Burnley,2014-08-18 12:00:00,3765,1.2,0.2,14.2,7.8,10.4,6.6,1.2,0.0,4.45,3.71,4.2700000000000005,3.62,4.474,3.62,3.0,1.8,13.4,8.6,12.0,5.2,1.4,0.0,2.2,2.1000000000000005,2.1380000000000003
Burnley,2014-08-30 12:00:00,3776,1.2,0.4,11.6,6.0,9.6,5.2,1.2,0.0,5.8,4.05,5.33,3.9,5.824,3.8200000000000003,3.2,2.2,14.2,8.6,9.2,4.6,0.8,0.0,1.8199999999999998,1.7399999999999998,1.7579999999999998
Burnley,2014-09-20 12:00:00,3797,1.2,0.4,12.0,6.0,8.6,4.4,1.0,0.0,6.5,4.24,5.96,4.0600000000000005,6.6,3.84,3.0,2.0,13.2,8.0,9.6,5.4,0.8,0.0,1.568,1.544,1.5580000000000003
Burnley,2014-10-18 12:00:00,3827,1.0,0.4,12.6,5.8,10.4,4.2,1.2,0.0,6.0,4.14,5.5,3.97,6.1,3.7600000000000002,1.8,1.0,12.0,6.4,10.8,4.2,1.2,0.0,1.848,1.7939999999999998,1.778
Burnley,2014-10-26 12:00:00,3842,1.2,0.4,13.6,5.2,8.4,4.4,0.8,0.0,5.46,4.0200000000000005,5.01,3.85,5.5600000000000005,3.56,1.6,1.0,14.0,5.6,10.6,4.6,1.2,0.0,2.064,2.0140000000000002,2.004
Burnley,2014-11-08 12:00:00,3856,0.6,0.4,13.2,3.4,9.0,4.4,1.6,0.0,5.01,3.9300000000000006,4.65,3.7299999999999995,5.026,3.4799999999999995,1.8,1.0,13.8,4.6,10.4,4.2,1.6,0.0,2.13,2.094,2.054
Burnley,2014-11-29 12:00:00,3876,0.6,0.2,14.2,3.6,11.2,5.0,2.6,0.0,3.71,3.6100000000000003,3.65,3.45,3.746,3.2400000000000007,1.2,0.4,14.0,4.2,12.4,3.8,2.2,0.0,2.45,2.374,2.354
Burnley,2014-12-02 12:00:00,3886,0.8,0.2,14.6,3.8,10.8,4.6,2.8,0.0,2.94,3.45,2.94,3.29,2.886,3.18,1.4,0.6,16.2,5.2,11.2,3.6,2.6,0.0,2.8760000000000003,2.7,2.73
Burnley,2014-12-13 12:00:00,3907,1.0,0.4,13.6,3.0,10.4,4.0,3.0,0.0,3.0,3.45,2.98,3.2600000000000002,2.946,3.14,1.6,0.6,15.6,4.8,10.8,4.4,2.6,0.0,2.806,2.6700000000000004,2.7199999999999998
